HYBAS_ID,DATE,Q
212592,1989,1309
205346,1990,179.22
203480,1990,8.27
208603,1990,30.97
201448,1990,918.37
208110,1990,521.02
208216,1990,649.63
213790,1990,1174.61
204761,1990,690.55
205368,1990,222.89
204230,1990,370.87
214295,1990,111.91
214193,1990,436.84
208084,1990,235.49
208621,1990,477.04
207841,1990,1481.44
208552,1990,941.75
204582,1990,270.16
212592,1990,609.83
205346,1991,307.72
203480,1991,11.56
208603,1991,52.1
201448,1991,1434.35
208110,1991,1070.33
208216,1991,1968.21
213790,1991,1191.89
204761,1991,875.36
205368,1991,187.84
204230,1991,673.24
214295,1991,179.63
214193,1991,745.64
208084,1991,301.33
208621,1991,503.53
207841,1991,1624.11
208552,1991,996.01
204582,1991,241.42
212592,1991,858.29
205346,1992,162.66
203480,1992,4.75
208603,1992,15.03
201448,1992,1113.13
208110,1992,968.57
208216,1992,1734.85
213790,1992,1480.55
204761,1992,975.25
205368,1992,309.31
204230,1992,897.75
214295,1992,153.53
214193,1992,435.99
208084,1992,150.03
208621,1992,375.36
207841,1992,1938.28
208552,1992,725.66
204582,1992,251.12
212592,1992,1043.07
205346,1993,206.54
203480,1993,10.68
208603,1993,5.27
201448,1993,923.95
208110,1993,762.98
208216,1993,1474.4
213790,1993,1189.62
204761,1993,692.39
205368,1993,372.36
204230,1993,564.01
214295,1993,121.42
214193,1993,386.52
208084,1993,156.6
208621,1993,236.23
207841,1993,1758.65
208552,1993,717.75
204582,1993,246.33
212592,1993,1091.89
205346,1994,239.52
203480,1994,5.23
208603,1994,88.83
201448,1994,1548.06
208110,1994,902.21
208216,1994,1530.66
213790,1994,2027.18
204761,1994,607.55
205368,1994,279.18
204230,1994,923.64
214295,1994,373.28
214193,1994,1083.96
208084,1994,615.98
208621,1994,571.9
207841,1994,2619.38
208552,1994,977.2
204582,1994,713.45
212592,1994,1142.13
205346,1995,331.56
203480,1995,4.55
208603,1995,22.77
201448,1995,948.91
208110,1995,611.18
208216,1995,1002.47
213790,1995,1533.1
204761,1995,1139.74
205368,1995,170.33
204230,1995,803.54
214295,1995,311.51
214193,1995,1002.69
208084,1995,409.65
208621,1995,340.8
207841,1995,2372.15
208552,1995,1007.9
204582,1995,416.37
212592,1995,1113.97
205346,1996,463.92
203480,1996,7.63
208603,1996,67.42
201448,1996,1005.3
208110,1996,701.11
208216,1996,1396.18
213790,1996,1658.54
204761,1996,673.36
205368,1996,254.84
204230,1996,879.76
214295,1996,146.05
214193,1996,622.49
208084,1996,207.06
208621,1996,290.66
207841,1996,2430.81
208552,1996,949.85
204582,1996,391.95
212592,1996,1367.51
205346,1997,473.28
203480,1997,3.91
208603,1997,75.69
201448,1997,1307.06
208110,1997,641.9
208216,1997,952.1
213790,1997,1429.72
204761,1997,1036.08
205368,1997,253.99
204230,1997,567.02
214295,1997,206.66
214193,1997,631.48
208084,1997,207.3
208621,1997,445.42
207841,1997,1785.83
208552,1997,1043.54
204582,1997,169.98
212592,1997,770.76
205346,1998,201.41
203480,1998,16.36
208603,1998,69.25
201448,1998,1391.89
208110,1998,1006.24
208216,1998,1576.13
213790,1998,1904.68
204761,1998,707.21
205368,1998,195.93
204230,1998,677.19
214295,1998,241.89
214193,1998,363.52
208084,1998,146.48
208621,1998,653.09
207841,1998,635.9
208552,1998,1393.15
204582,1998,41.95
212592,1998,152.48
205346,1999,339.95
203480,1999,14.01
208603,1999,47.55
201448,1999,1010.67
208110,1999,728.68
208216,1999,1418.69
213790,1999,1917.93
204761,1999,1246.54
205368,1999,681.35
204230,1999,919.77
214295,1999,234.53
214193,1999,985.06
208084,1999,539.34
208621,1999,742.63
207841,1999,3211.78
208552,1999,1004.78
204582,1999,405.73
212592,1999,1886.61
205346,2000,246.63
203480,2000,5.75
208603,2000,46.77
201448,2000,1151.46
208110,2000,828.67
208216,2000,1265.67
213790,2000,735.93
204761,2000,558.9
205368,2000,488.37
204230,2000,643.3
214295,2000,426.43
214193,2000,650.35
208084,2000,154.74
208621,2000,444.2
207841,2000,1521.81
208552,2000,689.16
204582,2000,292.04
212592,2000,714.97
205346,2001,344.14
203480,2001,10.26
208603,2001,34.66
201448,2001,1222.31
208110,2001,847.92
208216,2001,1301.34
213790,2001,1613.14
204761,2001,815.22
205368,2001,187.97
204230,2001,755.69
214295,2001,209.15
214193,2001,649.9
208084,2001,229.56
208621,2001,294.6
207841,2001,1264.55
208552,2001,630.09
