DATE,X200004,X200012,X215451,X214517,X200019,X200023,X200031,X200034,X211592,X205784,X200035,X200040,X200056,X200058
1985-08-31,0,9.343,0,0.507,0.072,8.189,21.137,22.197,16.68,16.58,20.718,4.825,24.638,23.976
1985-09-01,0,15.029,0,0.333,1.977,22.203,22.668,24.938,3.094,9.278,1.606,3.648,18.886,18.627
1985-09-02,0,7.211,0,0,0,13.286,19.562,20.476,30.86,30.305,29.363,0,16.639,17.322
1985-09-03,0,15.167,0,0.417,0.007,21.047,7.572,9.331,22.933,20.651,19.813,7.278,9.258,9.777
1985-09-04,0,39.47,0,3.598,1.073,36.812,13.422,15.165,2.341,4.101,14.34,0.051,21.371,22.578
1985-09-05,0,52.657,0,0.847,0.199,67.811,67.691,113.9,21.43,19.141,20.037,5.959,106.81,114.751
1985-09-06,0,0,0,0,0,0,33.368,42.718,12.508,14.123,16.54,8.294,47.586,54.724
1985-09-07,0,0,0,1.04,0.032,0,3.113,0.006,0,0,0,0,1.791,2.45
1985-09-08,0,14.97,0,0,0,9.767,23.654,22.789,7.683,3.519,0,0,20.08,19.103
1985-09-09,0,5.577,0,0,0,7.436,22.022,20.937,27.741,13.176,6.183,6.487,26.743,29.284
1985-09-10,0,12.47,0,0,0,13.955,19.421,24.707,28.216,27.104,35.119,0.044,26.088,21.534
1985-09-11,0,43.643,0,0,0,49.569,0,0,9.361,0.928,2.948,3.478,8.09,2.705
1985-09-12,0,0.02,0,0,0,0,3.691,0.007,31.044,25.448,23.901,2.085,1.882,2.574
1985-09-13,0,8.298,0,0,0,9.46,0,0,16.942,10.968,10.362,4.339,5.6,0
1985-09-14,0,17.643,0,0.477,0,23.303,15.774,16.049,19.69,17.001,16.811,5.67,14.782,15.301
1985-09-15,0,7.588,0,0,0,10.256,83.776,50.48,11.232,1.241,0,0,47.189,59.766
1985-09-16,0,1.137,0,0,0,0,0.494,6.872,12.485,6.505,1.611,2.724,0,0
1985-09-17,0,21.865,0,0.017,0,21.392,8.383,2.37,2.773,6.978,8.205,0.309,6.216,8.983
1985-09-18,0,22.816,0,0,0,26.052,0.501,5.066,3.626,5.8,10.298,0,8.889,7.865
1985-09-19,0,2.045,0,0.215,0.01,6.994,33.487,22.044,12.192,10.516,4.492,0.007,44.011,44.347
1985-09-20,0,0.011,0,0,0,0,46.229,48.569,12.112,5.545,1.693,2.382,18.994,21.183
1985-09-21,0,6.647,0,0,0,9.95,0,0,6.173,1.111,0,11.354,0,0
1985-09-22,0,7.652,0,0,0,7.84,0,0,20.148,20.923,13.558,11.788,6.586,9.82
1985-09-23,0,8.932,0,0,0,9.904,0,0,8.504,13.419,13.649,11.23,4.094,6.441
1985-09-24,0,7.879,0,0,0,8.689,8.279,0.213,4.303,6.343,1.935,2.334,0,0
1985-09-25,0,0,0,0,0,0,0,2.55,0,0,0,2.172,0,0
1985-09-26,0,6.773,0,0,0,7.321,6.868,6.797,0,0,0,7.075,0,0
1985-09-27,0,51.503,0,0,0,56.37,32.507,32.988,32.252,27.202,21.507,0,21.289,21.143
1985-09-28,0,9.522,0,0,0,12.053,17.85,17.159,28.452,26.861,23.98,15.851,4.43,7.391
1985-09-29,0,28.559,0,0,0,32,11.61,11.642,0,0,0,0.051,14.649,13.197
1985-09-30,0,3.496,0,0,0,0,12.454,8.059,0.891,4.374,11.225,2.088,10.269,11.01
1985-10-01,0,1.081,0,0,0,0,0,0,6.572,10.14,11.666,22.826,27.026,31.822
1985-10-02,0,1.543,0,0,0,7.593,0,0,9.862,10.694,10.852,12.304,11.019,6.494
1985-10-03,0,21.15,0,0,0,28.003,1.126,0.002,12.38,9.113,1.385,0,17.097,19.046
1985-10-04,0,2.956,0,0,0,0,12.567,10.432,8.901,9.01,10.192,0.01,37.979,42.19
1985-10-05,0,8.881,0,0,0,9.482,6.22,6.598,13.367,14.78,10.981,9.162,19.663,19.395
1985-10-06,0,17.169,0,0,0,19.83,6.302,3.423,0,0,0,0,16.847,11.62
1985-10-07,0,7.847,0,0,0,9.005,8.708,8.452,0,0,0,0.007,3.589,0
1985-10-08,0,0,0,0,0,0,0,0,0,0,0,5.228,10.822,15.305
1985-10-09,0,13.432,0,0,0,28.046,0,0,9.389,9.191,7.217,2.437,20.954,23.583
1985-10-10,0,1.631,0,0,0,7.805,0.3,3.855,3.746,2.553,0.011,7.451,12.593,17.166
1985-10-11,0,7.845,0,0,0,9.41,4.793,4.762,6.942,8.894,10.245,7.899,15.476,18.162
1985-10-12,0,17.566,0,0,0,17.872,12.12,10.558,6.488,6.212,11.234,16.705,16.571,13.377
1985-10-13,0,19.674,0,0,0,22.975,3.43,7.882,3.744,6.797,7.714,0,14.911,11.66
1985-10-14,0,12.217,0,0,0,11.702,0,0,0,0,0,2.801,0,0
1985-10-15,0,0.934,0,0,0,0,4.574,4.332,15.066,17.594,22.015,11.25,13.631,18.369
1985-10-16,0,5.564,0,0,0,0,1.474,0.983,0,0,2.299,15.796,17.975,16.603
1985-10-17,0,12.981,0,0,0,12.653,14.51,16.399,0,0,0.011,7.089,5.423,2.695
1985-10-18,0,5.998,0,0,0,8.023,0,0,0.367,0.2,2.277,1.912,4.345,11.789
1985-10-19,0,0,0,0,0,0,0,0,0,0,0,0,3.406,0
1985-10-20,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0
1985-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-10-22,0,0,0,0,0,0,0,0,0,0,0,0,3.518,0
1985-10-23,0,0,0,0,0,0,0,0,0,0,0,2.624,0,0
1985-10-24,0,4.719,0,0,0,0,0,0,1.909,0.424,0,3.319,0,0
1985-10-25,0,14.005,0,0,0,13.24,0,0,3.551,1.978,0,6.823,3.27,0
1985-10-26,0,8.242,0,0,0,8.762,0,0,1.989,7.135,6.311,5.646,4.472,6.852
1985-10-27,0,3.497,0,0,0,8.521,0,0,4.437,7.516,9.438,6.678,0,0
1985-10-28,0,13.012,0,0,0,11.456,0,0,5.487,0.515,0,2.813,3.342,10.005
1985-10-29,0,9.444,0,0,0,9.489,5.965,6.805,6.097,3.19,9.725,2.883,20.788,25.304
1985-10-30,0,10.259,0,0,0,11.137,0,0,1.456,0,2.781,12.974,0,0
1985-10-31,0,9.186,0,0,0,7.995,2.436,0.093,1.475,0.041,0,0,9.912,16.581
1985-11-01,0,12.848,0,0,0,19.029,17.131,18.952,7.054,9.931,7.527,0,2.355,0
1985-11-02,0,1.034,0,0,0,0,1.008,11.296,1.663,0.046,3.369,0,2.523,4.533
1985-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-04,0,0,0,0,0,0,0,0,2.013,0.488,0,0,0,0
1985-11-05,0,10.132,0,0,0,16.345,0,0,2.741,7.003,12.827,2.117,0,0
1985-11-06,0,0,0,0,0,0,0,0,7.383,12.604,15.234,8.305,0,0
1985-11-07,0,1.329,0,0,0,0,0,0,0.65,0.278,3.961,8.125,0,0
1985-11-08,0,6.331,0,0,0,9.044,0,0,0,3.187,0,9.197,0,0
1985-11-09,0,14.319,0,0,0,19.863,0,0,0,0,0,0,2.44,5.953
1985-11-10,0,8.129,0,0,0,13.867,0,0,0,0,0,0,0,0
1985-11-11,0,0,0,0,0,0,7.789,15.149,0,0,0,0,6.445,5.537
1985-11-12,0,1.75,0,0,0,10.949,0.336,5.355,2.677,3.265,8.167,2.454,0,0
1985-11-13,0,0.716,0,0,0,0,5.532,2.38,0,0,0,0,9.452,9.112
1985-11-14,0,7.865,0,0,0,15.946,8.68,9.238,0,0,0,0,5.702,3.015
1985-11-15,0,10.65,0,0,0,20.811,14.268,5.573,0,0,0,0,0,0
1985-11-16,0,4.906,0,0,0,0,0,0,0,0,2.678,0.573,1.221,0
1985-11-17,0,18.647,0,0,0,25.587,0,0,7.993,14.832,17.885,10.211,13.946,15.605
1985-11-18,0,11.105,0,0,0,21.48,0,0,0,0.032,0,5.077,9.212,8.835
1985-11-19,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0
1985-11-20,0,9.518,0,0,0,12.666,0,0,0,0,0,1.59,0,0
1985-11-21,0,15.237,0,0,0,24.331,0,0,0,0,0,0,0,0
1985-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-24,0,0,0,0,0,0,0,0,7.378,4.008,1.036,0,0,0
1985-11-25,0,0.01,0,0,0,0,0,0,0,0,0,2.321,0,0
1985-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-27,0,0,0,0,0,0,0,0,2.393,0,0.017,9.291,0,0
1985-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-29,0,0.623,0,0,0,8.874,0,0,0,0,0,0,0,0
1985-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-01,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0
1985-12-02,0,0.019,0,0,0,0,0,0,0,0,0,0,1.542,4.142
1985-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-04,0,11.403,0,0,0,11.402,0,0,0,0,0,0,2.886,0
1985-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-09,0,0,0,0,0,0,0,0,0,0,0,1.133,0,0
1985-12-10,0,0.006,0,0,0,0,0,0,0,0,0,0.013,0,0
1985-12-11,0,9.896,0,0,0,7.006,0,0,0,0,0,0.32,0,0
1985-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-15,0,1.684,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0
1985-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-28,0,1.185,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-01,0,0,0,0,0,0,0,0,0,0,0,1.256,0,0
1986-01-02,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-03,0,0,0,0,0,0,0,0,0,0,0,1.881,0,0
1986-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-05,0,2.016,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-13,0,0,0,0,0,0,0,0,8.11,7.488,7.328,0,0,0
1986-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-28,0,0,0,0,0,0,0,0,0,0,0,3.038,0,0
1986-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-30,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0
1986-01-31,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-04,0,0,0,0,0,0,0,0,0,0,4.148,8.835,0,0
1986-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-07,0,0,0,0,0,0,0,0,8.591,1.91,0,0,0,0
1986-02-08,0,7.742,0,0,0,0,0,0,0,0,0,3.425,0,0
1986-02-09,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0
1986-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-11,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-12,0,0,0,0,0,0,0,0,4.11,0,0,9.082,0,0
1986-02-13,0,0,0,0,0,0,0,0,0,0,0,10.438,0,0
1986-02-14,0,0,0,0,0,0,0,0,12.285,13.219,19.128,9.272,0,0
1986-02-15,0,0,0,0,0,0,0,0,16.377,1.783,0.027,0.083,0,0
1986-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-17,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0
1986-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-19,0,8.975,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-20,0,0,0,0,0,0,0,0,0,0.145,0,0,0,0
1986-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-22,0,0.705,0,0,0,10.045,0,0,0,0,0,0,0,0
1986-02-23,0,11.944,0,0,0,15.018,0,0,2.648,0,0,0,0,0
1986-02-24,0,0,0,0,0,0,0,0,1.417,3.123,8.481,3.492,0,0
1986-02-25,0,0,0,0,0,0,0,0,14.599,22.735,18.717,5.503,0,0
1986-02-26,0,2.948,0,0,0,0,0,0,25.917,19.313,3.168,10.685,0,0
1986-02-27,0,0,0,0,0,0,0,0,0,6.189,0,1.448,0,0
1986-02-28,0,0.028,0,0,0,0,0,0,13.97,13.859,13.442,18.422,0,0
1986-03-01,0,0,0,0,0,0,0,0,1.514,0,0,0,0,0
1986-03-02,0,0.008,0,0,0,0,0,0,0,0,0,8.485,0,0
1986-03-03,0,0,0,0,0,0,0,0,0,0,0,11.756,0,0
1986-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-05,0,0,0,0,0,0,0,0,0,0,3.403,0,0,0
1986-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-07,0,0,0,0,0,0,0,0,0,0,0,3.942,0,0
1986-03-08,0,0,0,0,0,0,0,0,22.165,13.901,2.263,0,0,0
1986-03-09,0,13.582,0,0,0,0,0,0,0,0,0,0.008,0,0
1986-03-10,0,10.52,0,0,0,0,0,0,26.551,24.752,20.665,0.067,0,0
1986-03-11,0,0.044,0,0,0,0,0,0,0,0,3.791,10.113,0,0
1986-03-12,0,0,0,0,0,0,0,0,21.051,12.25,16.921,2.603,0,0
1986-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-14,0,0,0,0,0,0,0,0,8.971,14.145,10.189,0,0,0
1986-03-15,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0
1986-03-16,0,4.311,0,0,0,0,0,0,0,0.093,0.014,3.802,0,0
1986-03-17,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0
1986-03-18,0,0,0,0,0,0,0,0,1.618,0.072,0,0,0,0
1986-03-19,0,0,0,0,0,0,0,0,4.643,16.841,16.07,4.548,0,0
1986-03-20,0,0,0,0,0,0,0,0,23.577,14.863,13.153,6.57,0,0
1986-03-21,0,5.452,0,0,0,10.174,0,0,0.893,4.407,0,9.003,0,0
1986-03-22,0,0,0,0,0,0,0,0,8.898,3.974,12.411,7.839,0,0
1986-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-24,0,0,0,0,0,0,0,0,18.667,17.923,11.17,2.5,0,0
1986-03-25,0,15.784,0,0,0,6.579,0,0,0,0,0,0,0,0
1986-03-26,0,10.422,0,0,0,9.326,0,0,21.668,24.11,25.92,0,0,0
1986-03-27,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0
1986-03-28,0,9.078,0,0,0,5.55,0,0,5.731,4.853,0,0,0,0
1986-03-29,0,0.032,0,0,0,0,0,0,0,0,0.013,10.954,0,0
1986-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-31,0,3.638,0,0,0,5.725,0,0,0,0,0,0,0,0
1986-04-01,0,7.815,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-02,0,0,0,0,0,0,0,0,5.524,8.703,11.612,3.766,0,0
1986-04-03,0,0,0,0,0,0,0,0,0,0,0,9.878,0,0
1986-04-04,0,0,0,0,0,0,0,0,0,0,0,6.892,0,0
1986-04-05,0,0,0,0,0,0,0,0,0,0,0,2.405,0,0
1986-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-08,0,15.756,0,0,0,12.166,0,0,0,0,0,0,0,0
1986-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-10,0,0,0,0,0,0,0,0,3.803,6.85,7.1,0.071,0,0
1986-04-11,0,0,0,0,0,0,0,0,0.05,1.609,3.94,0.006,0,0
1986-04-12,0,27.707,0,0,0,23.797,0,0,6.312,7.402,7.99,3.052,0,0
1986-04-13,0,0,0,0,0,0,0,0,0,0,1.938,0.89,0,0
1986-04-14,0,0,0,0,0,0,0,0,0,0,0,3.325,0,0
1986-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-17,0,1.344,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-18,0,1.28,0,0,0,0,0,0,0.039,2.361,3.065,0,0,0
1986-04-19,0,0.024,0,0,0,0,0,0,0,0,0,14.486,0,0
1986-04-20,0,13.818,0,0,0,11.413,0,0,0,0,0,3.133,8.426,4.832
1986-04-21,0,13.524,0,0,0,12.982,0,0,0,0,0,1.213,0.904,1.097
1986-04-22,0,16.187,0,0,0,15.664,0,0.019,3.916,3.766,2.791,0,2.84,3.509
1986-04-23,0,4.932,0,0,0,0,0,0,6.343,6.017,7.487,7.876,0.348,0.881
1986-04-24,0,0,0,0,0,0,0,0,2.721,0.023,1.964,4.249,0,0
1986-04-25,0,12.513,0,0,0,9.219,0,0,0.991,0,0.007,0,0,0
1986-04-26,0,6.231,0,0,0,0,0,0,7.484,4.21,0.715,2.56,0,0
1986-04-27,0,0.583,0,0,0,8.307,0,0,5.04,3.853,5.581,0.072,0,0
1986-04-28,0,0,0,0,0,0,0,0.451,3.139,0.36,0.008,0.875,0.037,0
1986-04-29,0,10.72,0,0,0,0,0,0,0.827,0,0,0,0,0
1986-04-30,0,5.946,0,0,0,10.257,0,0,0,0,0,0,0,0
1986-05-01,0,18.732,0,0,0,18.853,0.649,0.104,2.106,3.604,0,6.758,0,0
1986-05-02,0,0,0,0,0,0,0,0,10.673,12.289,11.591,2.925,0,0
1986-05-03,0,6.352,0,0,0,0,0,0,14.49,15.766,14.568,0.816,0,0
1986-05-04,0,20.818,0,0,0,24.863,0,0,22.281,20.779,17.653,8.261,0,0
1986-05-05,0,0,0,0,0,0,0,0,0,0,0,2.881,0,0
1986-05-06,0,0,0,0,0,0,0,0,0,0,0,3.121,0,0
1986-05-07,0,7.17,0,0,0,13.999,5.833,4.233,0,0,0,5.696,0,0
1986-05-08,0,0.008,0,0,0,0,0.155,0.709,0,2.869,0,0,0.813,0
1986-05-09,0,19.077,0,0,0,19.324,0,0,7.152,1.182,0,12.678,0,0
1986-05-10,0,16.76,0,0,0,18.905,0,0,0,0,0,0.745,0,0
1986-05-11,0,9.364,0,0,0,0,0,0,19.271,20.4,20.703,13.908,6.098,7.231
1986-05-12,0,28.508,0,0,0,17.986,0.342,0.1,0,0,0,0,3.671,1.751
1986-05-13,0,0.011,0,0,0,0,0.041,0.002,0,0,0,0,0,0
1986-05-14,0,18.578,0,0,0,20.686,0,0,11.298,9.499,15.132,3.475,0,0
1986-05-15,0,26.352,0,0,0,24.986,0,0,7.352,4.194,12.241,6.395,0,0
1986-05-16,0,17.447,0,0,0,16.058,0.347,0.082,18.189,21.886,20.188,7.91,0,0
1986-05-17,0,0,0,0,0,0,0,0,21.784,20.129,21.392,1.279,0,0
1986-05-18,0,14.833,0,0,0,15.866,0,0,22.327,28.264,26.373,15.03,0,0
1986-05-19,0,25.943,0.019,0,0,26.749,0,0,0,0,0,0,8.012,5.246
1986-05-20,0,8.227,0.01,0,0,15.173,2.936,4.282,0,0,0,0,5.67,5.564
1986-05-21,0,1.762,0,0,0,0,11.031,7.856,0,0,0,0.122,9.186,5.289
1986-05-22,0,9.675,0,0,0,15.495,4.039,3.002,7.006,4.518,2.789,9.898,13.123,10.19
1986-05-23,0,14.842,0,0,0,25.078,0.26,0.371,3.768,7.734,9.621,0.118,4.631,4.086
1986-05-24,0,19.928,0,0,0,18.481,0,0,13.431,10.834,12.483,2.019,0,0
1986-05-25,0,0,0,0,0,0,0.132,2.034,1.048,0.062,0.012,2.602,0,0
1986-05-26,0,0,0,0,0,0,0,0,2.022,0.285,4.203,17.319,0,0
1986-05-27,0,0,0,0,0,0,0.17,0,1.772,0.063,0,3.578,0,0
1986-05-28,0,24.227,0,0,0,27.285,1.118,1.222,0,0,0,2.447,9.723,9.469
1986-05-29,0,12.504,0,0,0,0,4.352,5.827,3.491,5.166,4.369,16.189,7.18,6.744
1986-05-30,0,25.111,0,0,0,22.3,0.282,0.349,8.839,11.932,9.256,3.188,1.635,3.948
1986-05-31,0,26.862,0.354,0,0,27.539,0.041,0.002,14.432,5.904,1.437,0.11,12.041,14.79
1986-06-01,0,22.8,0,0,0,24.265,1.676,1.631,23.684,21.343,18.721,8.457,35.054,41.338
1986-06-02,0,16.005,0,0,0,15.819,0,0,3.242,6.413,7.117,6.994,0,0
1986-06-03,0,38.377,0,0,0,35.314,0,0,10.034,8.078,5.373,0.492,0,0
1986-06-04,0,31.802,0,0,0,29.814,0,0,2,0,0,4.748,4.942,7.782
1986-06-05,0,14.777,0,0,0,18.488,0,0,27.505,23.257,20.328,0,0,0
1986-06-06,0,37.227,0,0,0,47.198,0,0,3.481,7.94,14.676,1.299,0,0
1986-06-07,0,24.975,0,0,0,31.899,0,0,8.533,8.602,1.396,6.924,0,0
1986-06-08,0,14.786,0,0,0,18.896,2.156,4.008,14.987,16.87,17.212,0,37.543,33.383
1986-06-09,0,0,0,0,0,0,5.682,10.61,0,0,0,1.714,2.364,0
1986-06-10,0,19.571,0,0,0,22.615,1.567,2.08,34.861,27.907,26.231,2.791,16.257,15.855
1986-06-11,0,1.544,0,0,0,0,4.397,2.824,14.076,8.255,7.402,3.767,10.983,13.64
1986-06-12,0,14.59,0,0,0,14.362,4.938,4.371,5.158,0.756,0,0,6.087,3.591
1986-06-13,0,19.476,0,0,0,17.597,60.338,61.84,16.179,14.258,13.086,10.945,21.943,18.835
1986-06-14,0,26.04,0,0,0,32.813,3.445,1.199,1.317,1.746,0,4.908,17.451,17.859
1986-06-15,0,18.025,0,0,0,22.122,33.888,32.608,16.284,13.634,13.222,1.257,11.82,16.548
1986-06-16,0,20.282,0,0,0,29.542,0.264,2.673,22.273,16.394,15.338,0.004,0,0
1986-06-17,0,17.404,0,0,0,19.725,1.838,4.129,0.073,2.149,5.835,1.062,0,0
1986-06-18,0,22.276,0,0,0,23.386,0,0,0,0,0,0.002,2.717,0
1986-06-19,0,0,0,0,0,0,6.724,7.076,0,0,0,0.051,13.194,14.922
1986-06-20,0,0,0,0,0,0,8.7,8.655,4.437,0,0,5.485,18.453,24.954
1986-06-21,0,0.019,0,0,0,0,23.593,20.257,17.635,11.452,5.964,2.817,17.338,16.04
1986-06-22,0,21.492,0,0,0,24.825,0.477,4.823,0,0,2.5,5.483,6.681,7.932
1986-06-23,0,16.053,0,0,0,18.467,0,0,6.038,0.774,0,1.341,15.209,17.229
1986-06-24,0,0.017,0,0,0,0,3.771,0.09,0,0,0,0,2.448,3.35
1986-06-25,0,0,0,0,0,0,0,0,17.963,11.554,7.935,0,2.309,3.159
1986-06-26,0,25.422,0,0,0,28.88,0,0,8.762,2.816,0,0,1.493,7.508
1986-06-27,0,5.8,0,0.005,0.002,0,14.305,11.53,0,0,0,0,12.582,15.899
1986-06-28,0,0,0,0,0,0,23.855,21.713,11.08,7.612,1.353,0,15.396,16.737
1986-06-29,0,0.038,0,0,0,0,40.948,65.396,0,0,0,0,35.684,36.76
1986-06-30,0,7.347,0,0,0.008,12.692,14.028,11.683,0.082,2.395,9.599,0,0,0
1986-07-01,0,7.58,0,0,0,7.98,9.434,3.051,2.808,8.76,13.14,0,16.819,18.726
1986-07-02,0,32.449,0,0,0,30.133,13.411,17.859,12.299,18.17,24.814,2.86,38.431,41.989
1986-07-03,0,22.712,0,0,0,17.082,0,0,1.144,2.584,11.238,3.078,20.669,23.756
1986-07-04,0,25.611,0,0,0,26.534,0,0,12.669,12.941,20.138,12.762,0,0
1986-07-05,0,17.964,0,0,0,17.146,6.929,12.205,6.97,10.259,16.235,2.543,34.16,36.64
1986-07-06,0,7.897,0.06,0,0,0,7.8,8.275,16.309,14.54,19.177,2.31,8.026,13.287
1986-07-07,0,14.097,0.255,0.03,0.028,11.453,0,0,0,0,0,0.618,0,0
1986-07-08,0,19.258,0.606,0,0,19.536,7.067,11.542,3.658,2.443,0.014,0.042,24.877,33.822
1986-07-09,0,23.034,1.26,0,0,22.549,17.611,20.754,9.596,10.499,13.822,6.743,39.066,60.344
1986-07-10,0,47.682,4.114,0.199,0.118,45.214,21.179,35.984,0.462,3.475,13.7,1.464,67.494,72.703
1986-07-11,0,15.566,0,0,0,11.208,22.2,30.727,8.597,6.608,6.017,4.202,57.648,58.123
1986-07-12,0,0,0,0,0,0,12.187,11.484,33.847,39.07,52.516,4.01,20.615,20.501
1986-07-13,0,47.272,0,0.106,0.018,38.969,3.046,0.006,9.521,10.514,15.715,2.587,24.497,30.069
1986-07-14,0,25.988,0,0,0,28.645,11.128,12.647,6.217,3.811,4.444,0.044,26.972,30.525
1986-07-15,0,11.558,0,0,0,12.876,4.277,2.696,9.616,13.631,17.693,2.744,25.598,27.146
1986-07-16,0,7.754,0,0.137,0.001,0,3.225,0.006,5.077,13.787,10.528,0,0,0
