HYBAS_ID,station_id,DATE,Q
1040734180,205508,2019,2816.65168918919
1040734180,205508,2020,2054.99368918919
1040734180,205508,2021,2989.63575675676
1040734180,205508,2022,3994.182
1040734180,205508,2023,2981.97317567568
1040734180,205508,2024,3529.04081081081
1040840230,205659,1981,321.174657534247
1040840230,205659,1982,255.502931506849
1040840230,205659,1983,180.710630136986
1040840230,205659,1984,136.808602739726
1040840230,205659,1985,172.100575342466
1040840230,205659,1986,166.451054794521
1040840230,205659,1987,232.789493150685
1040840230,205659,1988,450.89601369863
1040840230,205659,1989,366.903534246575
1040840230,205659,1990,248.400397260274
1040840230,205659,1991,349.704219178082
1040840230,205659,1992,344.164739726027
1040840230,205659,1993,297.901205479452
1040840230,205659,1994,312.363547945205
1040840230,205659,1995,397.729931506849
1040840230,205659,1996,318.080534246575
1040840230,205659,1997,335.256328767123
1040840230,205659,1998,422.958739726027
1040840230,205659,1999,388.173876712329
1040840230,205659,2000,316.116835616438
1040840230,205659,2001,429.092876712329
1040840230,205659,2002,334.995753424658
1040840230,205659,2003,227.241917808219
1040840230,205659,2004,260.973191780822
1040840230,205659,2005,276.297931506849
1040840230,205659,2006,436.254808219178
1040840230,205659,2007,351.962506849315
1040840230,205659,2008,400.283219178082
1040840230,205659,2009,217.608575342466
1040840230,205659,2010,455.077630136986
1040840230,205659,2011,411.672205479452
1040840230,205659,2012,598.784082191781
1040840230,205659,2013,445.642602739726
1040840230,205659,2014,470.055479452055
1040840230,205659,2015,513.417506849315
1040840230,205659,2016,554.250232876712
1040840230,205659,2017,457.411150684931
1040840230,205659,2018,498.196246575342
1040840230,205659,2019,560.785712328767
1040840230,205659,2020,526.519657534247
1040840230,205659,2021,530.982315068493
1040840230,205659,2022,589.63202739726
1040840230,205659,2023,524.853054794521
1040840230,205659,2024,608.843684931507
1040023960,206487,1981,12.9509230769231
1040023960,206487,1982,44.1332769230769
1040023960,206487,1983,28.7428923076923
1040023960,206487,1984,16.8927846153846
1040023960,206487,1985,21.8242769230769
1040023960,206487,1986,17.8977692307692
1040023960,206487,1987,6.73833846153846
1040023960,206487,1988,10.4454923076923
1040023960,206487,1989,22.5745076923077
1040023960,206487,1990,7.09675384615385
1040023960,206487,1991,24.3154
1040023960,206487,1992,8.7244
1040023960,206487,1993,22.5767846153846
1040023960,206487,1994,20.7552461538462
