HYBAS_ID,DATE,Q
1050893000,1981,18.2094705882353
1050893000,1982,35.4531176470588
1050893000,1983,38.9103529411765
1050893000,1984,12.1669411764706
1050893000,1985,38.3934117647059
1050893000,1986,63.5624117647059
1050893000,1987,43.2169411764706
1050893000,1988,15.1374705882353
1050893000,1989,67.2853529411765
1050893000,1990,184.047
1050893000,1991,84.9282941176471
1050893000,1992,24.8144705882353
1050893000,1993,86.2384705882353
1050893000,1994,14.4817647058824
1050893000,1995,28.2123529411765
1050893000,1996,36.325
1050893000,1997,80.2735882352941
1050893000,1998,148.655529411765
1050893000,1999,110.328764705882
1050893000,2000,17.7861176470588
1050893000,2001,121.696294117647
1050893000,2002,145.456764705882
1050893000,2003,213.806823529412
1050893000,2004,68.7377647058824
1050893000,2005,160.656588235294
1050893000,2006,19.2622352941176
1050893000,2007,154.639294117647
1050893000,2008,22.6642941176471
1050893000,2009,6.88129411764706
1050893000,2010,103.835235294118
1050893000,2011,19.1684705882353
1050893000,2012,100.856470588235
1050893000,2013,26.6862352941176
1050893000,2014,38.3866470588235
1050893000,2015,9.22858823529412
1050893000,2016,129.388176470588
1050893000,2017,12.45
1050893000,2018,13.0476470588235
1050893000,2019,16.7827058823529
1050893000,2020,82.3976470588235
1050893000,2021,12.0524705882353
1050893000,2022,15.9425294117647
1050893000,2023,42.7163529411765
1050893000,2024,37.5289411764706
1050023950,1981,408.431838709677
1050023950,1982,365.360258064516
1050023950,1983,158.230516129032
1050023950,1984,268.748677419355
1050023950,1985,389.303225806452
1050023950,1986,112.267451612903
1050023950,1987,405.584193548387
1050023950,1988,425.392935483871
1050023950,1989,700.834709677419
1050023950,1990,288.768064516129
1050023950,1991,538.936
1050023950,1992,112.652064516129
1050023950,1993,229.594387096774
1050023950,1994,198.654129032258
1050023950,1995,506.542741935484
1050023950,1996,483.842709677419
1050023950,1997,435.166516129032
1050023950,1998,253.637741935484
1050023950,1999,592.765709677419
1050023950,2000,726.108612903226
1050023950,2001,220.031258064516
1050023950,2002,402.571451612903
1050023950,2003,431.41964516129
1050023950,2004,191.870548387097
1050023950,2005,160.436967741935
1050023950,2006,286.962193548387
1050023950,2007,37.7131612903226
1050023950,2008,481.381322580645
1050023950,2009,642.976612903226
1050023950,2010,748.590161290323
1050023950,2011,231.659161290323
1050023950,2012,747.081516129032
1050023950,2013,233.466096774194
1050023950,2014,646.284806451613
1050023950,2015,88.036935483871
1050023950,2016,96.9518064516129
1050023950,2017,194.857935483871
1050023950,2018,519.431193548387
1050023950,2019,137.848709677419
1050023950,2020,326.015677419355
1050023950,2021,873.381064516129
1050023950,2022,780.332838709677
1050023950,2023,1076.71296774194
1050023950,2024,289.296709677419
1050892990,1981,1553.26475757576
1050892990,1982,1104.28239393939
1050892990,1983,1040.95021212121
1050892990,1984,821.791757575758
1050892990,1985,1032.85415151515
1050892990,1986,1046.29527272727
1050892990,1987,1138.6913030303
1050892990,1988,1064.59812121212
1050892990,1989,1318.9656969697
1050892990,1990,1092.12436363636
1050892990,1991,2368.85990909091
1050892990,1992,1108.10215151515
1050892990,1993,1186.63375757576
1050892990,1994,974.172606060606
1050892990,1995,1353.40806060606
1050892990,1996,1547.83006060606
1050892990,1997,1464.43878787879
1050892990,1998,1429.22115151515
1050892990,1999,1639.99606060606
1050892990,2000,1176.22984848485
1050892990,2001,1461.65833333333
1050892990,2002,1138.66357575758
1050892990,2003,1874.06184848485
1050892990,2004,1591.6136969697
1050892990,2005,1716.09854545455
1050892990,2006,1103.40045454545
1050892990,2007,1363.35478787879
1050892990,2008,1841.64533333333
1050892990,2009,1090.51575757576
1050892990,2010,1321.3366969697
1050892990,2011,1038.08936363636
1050892990,2012,1564.20121212121
1050892990,2013,1414.50163636364
1050892990,2014,1083.90509090909
1050892990,2015,1332.53363636364
1050892990,2016,1101.48524242424
1050892990,2017,1823.88306060606
1050892990,2018,1170.87636363636
1050892990,2019,1167.16590909091
1050892990,2020,1719.03487878788
1050892990,2021,1016.78124242424
1050892990,2022,1358.48657575758
1050892990,2023,2074.65181818182
1050892990,2024,1292.03463636364
1050024870,1981,1003.70893333333
1050024870,1982,563.111766666667
1050024870,1983,466.852766666667
1050024870,1984,902.447633333333
1050024870,1985,969.3833
1050024870,1986,279.179666666667
1050024870,1987,456.3641
1050024870,1988,577.897566666667
1050024870,1989,738.817733333333
1050024870,1990,620.134566666667
1050024870,1991,1198.22603333333
1050024870,1992,763.9507
1050024870,1993,622.070733333333
1050024870,1994,1046.60616666667
1050024870,1995,233.745066666667
1050024870,1996,887.759033333333
1050024870,1997,646.430866666667
1050024870,1998,1086.47843333333
1050024870,1999,1131.31866666667
1050024870,2000,862.961
1050024870,2001,661.099
1050024870,2002,795.249566666667
1050024870,2003,770.568033333333
1050024870,2004,559.0801
1050024870,2005,524.0535
1050024870,2006,826.528833333333
1050024870,2007,379.8203
1050024870,2008,920.291166666667
1050024870,2009,857.829333333333
1050024870,2010,886.886833333333
1050024870,2011,1277.9687
1050024870,2012,1562.52746666667
1050024870,2013,1136.35306666667
1050024870,2014,1107.28326666667
1050024870,2015,348.280066666667
1050024870,2016,972.110066666667
1050024870,2017,853.702466666667
1050024870,2018,458.723433333333
1050024870,2019,523.732066666667
1050024870,2020,829.710066666667
1050024870,2021,800.748933333333
1050024870,2022,710.012833333333
1050024870,2023,668.103933333333
1050024870,2024,596.101666666667
1050915990,1981,67.6193333333333
1050915990,1982,82.4121
1050915990,1983,242.2601
1050915990,1984,11.0139333333333
1050915990,1985,59.0233
1050915990,1986,91.4216333333333
1050915990,1987,99.4552666666667
1050915990,1988,70.3870666666667
1050915990,1989,355.6194
1050915990,1990,204.305733333333
1050915990,1991,208.3729
1050915990,1992,192.908066666667
1050915990,1993,280.2829
1050915990,1994,186.9519
1050915990,1995,136.074566666667
1050915990,1996,206.157366666667
1050915990,1997,328.7977
1050915990,1998,181.128266666667
1050915990,1999,90.4767333333333
1050915990,2000,106.770733333333
1050915990,2001,180.453533333333
1050915990,2002,49.6329666666667
1050915990,2003,222.227333333333
1050915990,2004,206.875766666667
1050915990,2005,564.308233333333
1050915990,2006,103.270166666667
1050915990,2007,170.155266666667
1050915990,2008,443.8833
1050915990,2009,251.9791
1050915990,2010,212.467633333333
1050915990,2011,128.377933333333
1050915990,2012,455.328566666667
1050915990,2013,211.2381
1050915990,2014,114.414766666667
1050915990,2015,84.2011333333333
1050915990,2016,305.270866666667
1050915990,2017,271.909933333333
1050915990,2018,222.849833333333
1050915990,2019,293.687
1050915990,2020,168.102333333333
1050915990,2021,178.121333333333
1050915990,2022,92.1858
1050915990,2023,52.8356333333333
1050915990,2024,236.514466666667
1050023310,1981,562.508441176471
1050023310,1982,1197.41102941176
1050023310,1983,481.801852941176
1050023310,1984,488.126235294118
1050023310,1985,232.275617647059
1050023310,1986,174.879617647059
1050023310,1987,294.053941176471
1050023310,1988,368.437617647059
1050023310,1989,518.618529411765
1050023310,1990,441.200294117647
1050023310,1991,504.411029411765
1050023310,1992,215.540647058824
1050023310,1993,406.627294117647
1050023310,1994,375.557647058824
1050023310,1995,663.340882352941
1050023310,1996,1315.62488235294
1050023310,1997,1120.29891176471
1050023310,1998,197.112617647059
1050023310,1999,856.791617647059
1050023310,2000,681.452647058824
1050023310,2001,417.974794117647
1050023310,2002,273.4065
1050023310,2003,189.239205882353
1050023310,2004,143.990470588235
1050023310,2005,417.171264705882
1050023310,2006,175.288470588235
1050023310,2007,228.372029411765
1050023310,2008,356.852176470588
1050023310,2009,800.892588235294
1050023310,2010,134.525235294118
1050023310,2011,87.1851470588235
1050023310,2012,92.6185588235294
1050023310,2013,124.109
1050023310,2014,203.451
1050023310,2015,131.563
1050023310,2016,140.665088235294
1050023310,2017,287.776794117647
1050023310,2018,216.486411764706
1050023310,2019,56.7666764705882
1050023310,2020,552.272794117647
