DATE,X200004,X200012,X215451,X214517,X200019,X200023,X200031,X200034,X211592,X205784,X200035,X200040,X200056,X200058
1983-04-06,0,1.614,0,0,0,0.088,0,0.855,0.239,0.04,2.358,0,0.081,0.68
1983-04-07,0,1.476,0,0,0,0.082,0,0.842,0.091,0.035,2.041,0,0.077,0.663
1983-04-08,0,1.346,0,0,0,0.079,0,0.83,0.039,0.033,1.9,0,0.074,0.65
1983-04-09,0,1.226,0,0,0,0.077,0,0.817,1.499,0.195,3.173,0,0.071,0.636
1983-04-10,0,1.114,0,0,0,0.074,0,0.805,5.118,0.549,6.76,0.367,0.068,0.622
1983-04-11,0,1.436,0,0,0,1.313,0,0.793,4.469,0.303,6.933,0.25,0.065,0.608
1983-04-12,0,2.279,0,0,0,1.529,0,0.781,2.286,0.111,4.999,0.087,0.062,0.594
1983-04-13,0,2.56,0,0,0,0.228,0,0.769,0.941,0.047,3.311,0.03,0.06,0.58
1983-04-14,0,2.378,0,0,0,0.119,0,0.758,0.367,0.031,2.385,0.003,0.057,0.566
1983-04-15,0,2.203,0,0,0,0.108,0,0.746,0.152,0.027,1.963,0,0.055,0.552
1983-04-16,0,2.01,0,0,0,0.103,0,0.735,0.076,0.028,1.783,0,0.052,0.539
1983-04-17,0,1.833,0,0,0,0.098,0,0.724,0.692,0.116,2.342,0,0.05,0.526
1983-04-18,0,1.668,0,0,0,0.094,0,0.713,0.69,0.076,2.497,0.996,0.047,0.513
1983-04-19,0,1.7,0,0,0,0.771,0,0.702,0.379,0.039,2.175,1.549,0.045,0.501
1983-04-20,0,1.73,0,0,0,0.144,0,0.691,0.215,0.052,1.91,0.832,0.043,0.489
1983-04-21,0,2.006,0,0,0,0.856,0,0.68,0.125,0.037,1.738,0.281,0.04,0.475
1983-04-22,0,2.499,0,0,0,0.788,0,0.67,0.071,0.025,1.624,0.076,0.038,0.462
1983-04-23,0,2.454,0,0,0,0.145,0,0.659,0.044,0.021,1.552,0.015,0.036,0.452
1983-04-24,0,2.239,0,0,0,0.099,0,0.649,0.183,0.019,1.61,0.003,0.035,0.443
1983-04-25,0,2.362,0,0,0,0.888,0,0.639,0.18,0.019,1.614,0,0.033,0.434
1983-04-26,0,2.552,0,0,0,0.84,0,0.63,0.542,0.108,2.129,0.219,0.031,0.424
1983-04-27,0,2.385,0,0,0,0.149,0,0.62,1.696,0.213,3.278,2.31,0.03,0.415
1983-04-28,0,2.17,0,0,0,0.099,0,0.61,1.483,0.115,3.213,1.521,0.028,0.405
1983-04-29,0,1.971,0,0,0,0.092,0,0.601,0.763,0.046,2.493,0.553,0.027,0.395
1983-04-30,0,1.787,0,0,0,0.087,0,0.591,0.318,0.023,1.897,0.161,0.025,0.384
1983-05-01,0,2.671,0,0,0,2.411,0,0.582,0.128,0.017,1.57,0.045,0.024,0.374
1983-05-02,0,5.216,0,0,0,2.205,0,0.573,0.798,0.185,2.417,0.014,0.023,0.366
1983-05-03,0,8,0,0,0,3.127,0,0.576,2.625,0.424,4.295,0.006,0.023,0.357
1983-05-04,0,9.565,0,0,0,0.643,0,0.557,2.704,0.286,4.524,0.004,0.022,0.349
1983-05-05,0,9.533,0,0,0,0.353,0,0.547,1.611,0.114,3.497,0.175,0.022,0.341
1983-05-06,0,10.334,0,0,0,1.184,0,0.668,0.87,0.118,2.591,0.114,0.565,0.445
1983-05-07,0,10.436,0,0,0,0.372,0,0.551,0.438,0.079,1.981,0.043,0.082,0.579
1983-05-08,0,9.491,0,0,0,0.291,0,0.526,2.408,3.6,6.8,0.02,0.027,0.559
1983-05-09,0,9.586,0,0,0,1.112,0,0.516,13.433,5.466,16.798,0.149,0.021,0.525
1983-05-10,0,9.647,0,0,0,0.332,0,0.508,25.693,4.826,28.474,0.098,0.02,0.492
1983-05-11,0,9.181,0,0,0,0.257,0,0.499,31.902,5.807,37.391,0.036,0.019,0.463
1983-05-12,0,9.922,0,0,0,1.496,0,0.491,21.99,2.763,30.219,0.011,0.019,0.437
1983-05-13,0,10.672,0,0,0,1.352,0,0.483,12.227,5.542,22.631,0.003,0.019,0.414
1983-05-14,0,11.764,0,0,0,2.396,0,0.475,6.015,2.94,13.943,0.587,0.159,0.393
1983-05-15,0,13.535,0,0,0,1.791,0,0.467,2.572,0.95,7.682,1.291,0.033,0.374
1983-05-16,0,13.563,0,0,0,0.495,0,0.488,14.461,8.67,27.359,0.748,0.019,0.357
1983-05-17,0,14.129,0,0,0,1.696,0,0.476,14.372,7.928,35.118,0.263,0.017,0.341
1983-05-18,0,16.402,0,0,0,2.201,0,0.449,7.793,3.282,22.787,0.081,0.017,0.326
1983-05-19,0,19.185,0,0,0,2.883,0,0.439,3.313,0.951,11.34,0.021,0.259,0.384
1983-05-20,0,20.9,0,0,0,0.734,0,0.515,2.953,0.453,7.743,0.011,1.47,0.785
1983-05-21,0,21.86,0,0,0,1.339,0,0.438,3.248,0.344,10.726,0.363,0.609,1.467
1983-05-22,0,22.205,0,0,0,1.482,0,0.42,2.229,0.175,8.263,0.435,0.251,1.6
1983-05-23,0,20.616,0,0,0,0.503,0,0.42,1.105,0.081,5.128,0.216,0.495,1.652
1983-05-24,0,18.626,0,0,0,0.388,0,0.414,0.48,0.045,3.428,0.071,0.303,1.744
1983-05-25,0,18.777,0,0,0,2.239,0,0.399,0.213,0.033,2.676,0.141,0.459,1.772
1983-05-26,0,18.81,0,0,0,0.591,0,0.465,1.655,0.36,4.731,0.093,0.662,1.85
1983-05-27,0,19.829,0,0,0,3.003,0,1.145,1.637,0.218,4.685,1.386,2.307,2.4
1983-05-28,0,22.94,0,0,0,2.524,0,1.831,2.502,0.296,5.046,1.388,3.286,3.805
1983-05-29,0,36.309,0,0,0,9.876,0,0.731,3.308,0.227,5.874,1.349,2.721,5.313
1983-05-30,0,65.833,0,0,0,11.151,0,1.677,2.354,0.106,5.192,0.731,2.367,5.675
1983-05-31,0,77.653,0,0,0,4.534,0,3.512,1.382,0.173,5.862,0.576,2.734,5.803
1983-06-01,0,77.969,0,0,0,6.526,0,1.61,1.985,0.246,5.733,0.656,1.944,5.598
1983-06-02,0,92.717,0,0,0,9.252,0,1.058,2.467,0.283,5.559,1.201,1.207,4.829
1983-06-03,0,107.57,0,0,0,6.653,0,3.361,9.941,0.399,11.045,1.048,1.505,4.241
1983-06-04,0,107.35,0,0,0,6.515,0.035,5.327,9.294,0.217,11.885,1.203,2.269,4.404
1983-06-05,0,104.372,0,0,0,6.967,0.308,3.448,4.964,0.088,8.55,0.767,1.525,4.579
1983-06-06,0,95.743,0,0,0,4.145,0.478,2.108,2.138,0.04,5.295,0.421,1.261,4.26
1983-06-07,0,88.896,0,0,0,5.304,0.885,6.389,0.878,0.025,3.39,0.274,1.88,4.33
1983-06-08,0,82.182,0,0,0,2.945,1.571,3.555,0.92,0.021,2.853,0.221,1.603,4.765
1983-06-09,0,75.121,0,0,0,3.65,1.838,2.607,1.45,0.059,3.314,1.327,1.345,5.181
1983-06-10,0,78.491,0,0,0,6.271,1.982,2.378,1.174,0.042,3.123,1.003,1.322,5.393
1983-06-11,0,91.541,0,0,0,9.994,2.671,5.912,6.803,0.252,7.502,0.555,2.486,5.911
1983-06-12,0,109.245,0,0,0,11.999,5.232,13.185,17.709,3.287,25.017,0.444,25.332,19.187
1983-06-13,0,121.585,0,0,0,8.677,9.242,10.713,24.2,4.226,37.474,0.966,13.609,48.708
1983-06-14,0,121.79,0,0,0,8.082,10.621,6.336,40.46,11.564,70.935,0.894,7.69,38.341
1983-06-15,0,116.964,0,0,0,5.506,9.91,4.986,133.968,71.615,295.381,2.524,5.53,27.551
1983-06-16,0,108.935,0,0,0,4.074,9.172,4.637,185.38,77.047,363.15,2.098,4.957,20.579
1983-06-17,0,115.275,0,0,0,10.432,9.082,5.739,175.062,58.668,325.512,1.205,5.083,17.672
1983-06-18,0,124.708,0,0,0,5.432,10.483,10.985,118.663,29.666,230.872,0.932,7.623,19.43
1983-06-19,0,140.967,0,0,0,9.824,12.103,9.486,77.098,15.624,152.536,1.294,6.282,20.993
1983-06-20,0,182.406,0,0,0,16.136,13.073,9.959,50.054,11.212,103.634,1.881,7.121,21.305
1983-06-21,0,225.058,0,0,0,13.268,13.654,10.546,33.902,9.749,72.671,1.319,7.397,22.63
1983-06-22,0,234.584,0,0,0,8.695,13.779,9.402,26.026,9.093,55.941,0.789,7.321,23.802
1983-06-23,0,218.114,0,0,0,8.48,13.224,7.107,24.62,10.568,51.098,0.576,5.762,22.742
1983-06-24,0,214.562,0,0,0,12.781,12.108,6.391,30.275,12.608,59.912,15.796,5.391,20.418
1983-06-25,0,217.472,0,0,0,11.165,11.495,6.109,32.122,13.655,79.672,12.015,5.089,19.128
1983-06-26,0,236.69,0,0,0,20.486,12.307,8.247,28.814,10.916,71.249,5.97,6.227,19.564
1983-06-27,0,247.734,0,0,0,11.896,13.891,9.068,25.157,9.028,56.366,3.378,5.478,19.936
1983-06-28,0,243.016,0,0,0,13.07,14.542,9.045,22.744,8.195,47.345,2.503,5.024,18.844
1983-06-29,0,242.336,0,0,0,12.727,14.774,9.766,21.391,7.744,42.829,2.21,5.818,18.534
1983-06-30,0,236.189,0,0,0,11.871,14.3,7.334,20.258,7.398,40.079,2.043,5.011,18.113
1983-07-01,0,220.002,0,0,0,8.633,13.146,6.519,19.188,7.086,37.912,1.91,4.661,16.865
1983-07-02,0,199.565,0,0,0,8.329,12.757,8.099,18.216,6.793,36.014,1.808,8.349,19.068
1983-07-03,0,180.061,0,0,0,8.057,12.444,7.791,17.373,6.579,34.425,1.729,9.507,23.762
1983-07-04,0,165.272,0,0,0,8.308,12.64,9.282,16.599,6.29,32.878,1.66,10.951,28.094
1983-07-05,0,161.246,0,0,0,9.704,13.14,7.374,15.868,6.015,31.404,1.596,12.224,32.082
1983-07-06,0,161.473,0,0,0,11.013,16.939,19.748,15.182,5.766,30.036,1.545,27.753,49.129
1983-07-07,0,159.739,0,0,0,9.87,20.742,15.443,14.536,5.534,28.772,1.486,27.634,75.736
1983-07-08,0,156.428,0,0,0,9.886,19.327,11.583,14.342,5.383,28.048,1.435,23.725,80.629
1983-07-09,0,153.855,0,0,0,9.934,18.394,12.442,14.166,5.184,27.302,1.381,27.958,81.638
1983-07-10,0,146.374,0,0,0,7.089,18.135,11.275,13.415,4.937,26.145,1.326,27.179,81.155
1983-07-11,0,133.897,0,0,0,5.664,17.199,9.686,12.633,4.715,24.875,1.275,28.306,79.894
1983-07-12,0,126.429,0,0,0,7.062,16.629,13.068,11.936,4.519,23.733,1.226,33.767,87.467
1983-07-13,0,120.766,0,0,0,4.908,29.519,47.727,11.564,4.399,23.025,1.179,57.295,123.256
1983-07-14,0,114.793,0,0,0,5.525,48.437,36.6,11.045,4.206,22.202,1.178,55.866,145.34
1983-07-15,0,112.416,0,0,0,6.355,43.67,26.969,10.465,4.015,21.131,1.12,50.439,139.906
1983-07-16,0,107.602,0,0,0,4.345,36.442,21.346,10.338,3.891,20.563,1.063,40.744,122.859
1983-07-17,0,98.879,0,0,0,3.646,30.978,17.334,34.513,25.097,186.625,1.024,33.677,101.957
1983-07-18,0,109.868,0,0,0,13.667,28.998,18.241,39.335,19.357,179.82,0.982,32.573,91.163
1983-07-19,0,123.611,0,0,0,6.862,29.021,19.842,31.97,12.581,117.85,0.943,46.902,103.66
1983-07-20,0,116.99,0,0,0,4.89,28.719,18.367,25.975,9.971,76.255,0.906,48.164,117.559
1983-07-21,0,111.089,0,0,0,6.11,27.916,18.939,22.712,9.036,57.364,0.871,49.706,127.211
1983-07-22,0,109.124,0,0,0,6.44,26.512,15.847,21.35,8.605,49.835,0.837,41.432,120.871
1983-07-23,0,103.595,0,0,0,4.403,24.891,13.827,20.386,8.278,46.347,0.809,35.003,103.122
1983-07-24,0,98.366,0,0,0,6.59,23.561,14.109,20.031,8.029,44.399,0.776,30.446,86.962
1983-07-25,0,121.626,0,0,0,17.092,23.531,16.663,19.052,7.633,42.31,0.748,31.205,80.321
1983-07-26,0,180.355,0,0,0,35.125,24.482,17.538,17.939,7.383,40.443,0.718,40.621,86.31
1983-07-27,0,219.02,0,0,0,22.909,24.508,14.603,17.929,7.213,39.62,0.69,41.079,92.058
1983-07-28,0,221.098,0,0,0,18.303,23.249,13.44,17.1,6.812,37.833,0.663,39.029,92.586
1983-07-29,0,221.768,0,0,0,17.912,21.751,12.866,15.91,6.454,35.652,0.638,34.049,85.853
1983-07-30,0,217.918,0,0,0,17.562,21.512,14.261,14.963,6.171,33.746,0.613,34.629,82.352
1983-07-31,0,210.066,0,0,0,16.559,22.283,15.846,14.193,5.915,32.119,0.589,37.667,85.7
1983-08-01,0,196.758,0,0,0,12.088,31.412,46.661,13.493,5.675,30.655,0.566,47.755,91.754
1983-08-02,0,177.573,0,0,0,9.564,41.718,39.026,12.884,5.448,29.337,0.544,41.381,88.177
1983-08-03,0,162.517,0,0,0,8.539,42.722,38.422,12.337,5.233,28.137,0.523,42.004,83.675
1983-08-04,0,149.698,0,0,0,7.785,45.526,42.177,11.799,5.026,27.002,0.503,40.416,77.909
1983-08-05,0,136.322,0,0,0,6.54,48.305,41.445,11.283,4.828,25.921,0.483,44,79.727
1983-08-06,0,124.929,0,0,0,6.399,49.469,41.806,10.838,4.658,24.985,0.464,49.403,88.69
1983-08-07,0,120.999,0,0,0,9.349,50.117,36.01,10.904,4.57,24.818,0.453,53.053,101.958
1983-08-08,0,116.54,0,0,0,7.466,48.049,29.857,12.599,4.58,25.889,0.438,53.525,114.411
1983-08-09,0,106.653,0,0,0,5.45,45.99,29.101,11.988,4.271,25.152,0.417,55.762,124.969
1983-08-10,0,97.894,0,0,0,5.216,46.34,30.087,10.411,4.001,23.261,0.4,63.663,136.459
1983-08-11,0,89.297,0,0,0,4.154,44.829,25.533,9.273,3.811,21.542,0.384,56.736,138.884
1983-08-12,0,82.684,0,0,0,4.898,40.759,21.459,8.583,3.654,20.276,0.368,49.031,132.607
1983-08-13,0,93.814,0,0,0,13.034,40.242,26.883,8.115,3.51,19.317,0.354,51.452,132.734
1983-08-14,0,106.277,0,0,0,7.471,57.441,51.356,7.743,3.373,18.526,0.34,61.694,140.541
1983-08-15,0,101.181,0,0,0,5.327,79.543,49.426,7.414,3.242,17.824,0.326,57.933,142.157
1983-08-16,0,94.364,0,0,0,5.114,84.582,48.347,7.108,3.117,17.173,0.313,48.575,128.633
1983-08-17,0,91.064,0,0,0,7.213,81.948,45.785,6.818,2.996,16.559,0.306,41.515,110.342
1983-08-18,0,89.352,0,0,0,7.605,77.97,45.072,6.541,2.88,15.971,0.291,37.858,94.636
1983-08-19,0,84.323,0,0,0,5.879,80.258,54.061,6.276,2.769,15.409,0.278,92.174,161.337
1983-08-20,0,77.782,0,0,0,4.921,88.477,59.009,6.022,2.663,14.87,0.268,97.204,232.442
1983-08-21,0,78.104,0,0,0,11.528,121.86,97.129,5.779,2.56,14.354,0.258,97.108,223.466
1983-08-22,0,81.286,0,0,0,11.171,143.561,82.96,5.546,2.462,13.858,0.247,81.538,196.514
1983-08-23,0,78.578,0,0,0,7.293,137.158,76.114,5.324,2.376,13.392,0.236,71.189,170.651
1983-08-24,0,73.444,0,0,0,6.031,126.732,63.498,5.11,2.282,12.937,0.226,60.612,145.537
1983-08-25,0,69.826,0,0,0,5.856,111.913,57.111,4.904,2.191,12.497,0.217,56.681,128.467
1983-08-26,0,68.262,0,0,0,6.031,97.862,54.165,4.837,2.158,12.295,0.208,55.369,119.563
1983-08-27,0,69.181,0,0,0,7.589,93.286,56.352,4.65,2.057,11.904,0.199,53.979,115.468
1983-08-28,0,68.759,0,0,0,6.417,91.407,51.997,4.827,2.146,12.199,0.19,52.687,113.52
1983-08-29,0,67.11,0,0,0,6.135,89.102,50.688,5.227,2.177,13.339,0.186,52.428,112.184
1983-08-30,0,64.424,0,0,0,4.541,85.849,43.89,4.869,1.955,12.566,0.18,45.984,104.332
1983-08-31,0,60.351,0,0,0,4.106,82.58,42.802,4.281,1.783,11.347,0.17,44.962,98.207
1983-09-01,0,56.451,0,0,0,3.374,76.243,36.816,3.865,1.682,10.463,0.162,40.1,90.789
1983-09-02,0,54.202,0,0,0,3.321,67.288,31.608,6.351,2.118,13.051,0.154,35.896,81.849
1983-09-03,0,53.083,0,0,0,3.733,58.543,27.305,6.722,1.851,13.456,0.147,32.756,74.386
1983-09-04,0,50.701,0,0,0,2.618,51.85,25.697,5.274,1.593,11.955,0.14,31.939,70.055
1983-09-05,0,47.87,0,0,0,2.304,45.455,22.426,5.1,1.984,11.917,0.134,29.166,65.518
1983-09-06,0,46.928,0,0,0,2.827,39.815,21.253,17.509,12.645,45.27,0.3,28.75,62.542
1983-09-07,0,63.677,0,0,0,7.742,37.493,24.5,16.884,9.53,54.544,0.238,30.707,64.076
1983-09-08,0,85.758,0,0,0,3.755,36.4,23.964,22.824,11.841,69.086,0.174,39.536,74.175
1983-09-09,0,88.619,0,0,0,4.845,33.969,21.425,18.604,6.402,55.108,0.249,34.808,77.833
1983-09-10,0,92.92,0,0,0,6.78,32.827,24.851,11.802,4.37,37.248,0.231,32.862,74.277
1983-09-11,0,95.744,0,0,0,5.886,33.984,26.071,17.922,19.627,67.189,0.166,33.62,73.342
1983-09-12,0,99.952,0,0,0,6.614,35,24.737,15.881,22.366,75.451,0.678,32.778,72.518
1983-09-13,0,121.916,0,0,0,15.559,36.508,25.036,10.602,14.609,57.672,0.511,33.944,72.5
1983-09-14,0,142.306,0,0,0,9.238,38.109,24.329,8.109,7.248,36.633,0.29,33.256,72.534
1983-09-15,0,139.104,0,0,0,6.658,37.01,21.58,5.825,4.396,24.181,0.174,30.146,68.903
1983-09-16,0,130.506,0,0,0,5.765,34.482,21.74,18.913,9.951,42.643,0.13,27.616,63.424
1983-09-17,0,119.436,0,0,0,4.546,31.572,20.248,67.425,27.529,102.577,0.118,25.64,58.227
1983-09-18,0,107.422,0,0,0,4.124,28.796,19.448,71.58,18.895,108.394,0.115,23.961,54.589
1983-09-19,0,100.57,0,0,0,4.821,31.143,27.724,47.094,11.478,82.301,0.103,30.602,59.339
1983-09-20,0,120.676,0,0,0,13.755,36.467,30.722,31.687,11.294,64.995,0.286,47.493,83.081
1983-09-21,0,146.722,0,0,0,8.032,38.811,28.741,32.765,8.823,55.813,0.244,43.233,98.081
1983-09-22,0,170.471,0,0,0,15.747,41.435,37.468,29.78,7.132,49.329,0.356,40.125,92.793
1983-09-23,0,191.151,0,0,0,10.254,43.914,35.039,24.226,6.382,42.632,1.019,34.667,83.17
1983-09-24,0,184.79,0,0,0,8.136,45.547,32.826,20.403,5.98,37,0.749,30.703,73.402
1983-09-25,0,173.546,0,0,0,7.298,44.663,28.332,60.066,28.261,155.424,0.702,29.685,67.337
1983-09-26,0,162.73,0,0,0,7.123,43.48,29.612,91.539,37.888,199.79,0.492,29.374,65.984
1983-09-27,0,152.004,0,0,0,6.184,41.388,25.796,97.702,39.508,194.594,1.203,28.754,65.419
1983-09-28,0,139.574,0,0,0,5.07,38.836,25.223,84.608,29.776,160.794,1.389,29.254,65.124
1983-09-29,0,127.79,0,0,0,4.523,35.83,21.803,73.113,23.301,129.51,0.847,26.589,62.278
1983-09-30,0,116.371,0,0,0,4.067,32.216,20.335,58.906,18.305,104.467,0.443,24.289,57.352
1983-10-01,0,106.021,0,0,0,4.057,30.408,21.438,48.954,16.036,88.03,0.295,23.022,52.848
1983-10-02,0,99.39,0,0,0,4.195,29.639,21.869,43.248,15.066,78.013,0.306,22.585,50.806
1983-10-03,0,94.292,0,0,0,3.963,28.091,20.539,40.039,15.059,73.301,0.525,20.91,48.6
1983-10-04,0,89.233,0,0,0,4.442,26.521,20.139,40.329,15.851,72.904,0.546,20.058,46.616
1983-10-05,0,85.11,0,0,0,4.506,26.002,21.094,39.63,15.712,71.731,0.385,19.757,45.553
1983-10-06,0,79.405,0,0,0,3.201,26.777,22.122,37.83,15.169,69.191,0.248,20.222,45.441
1983-10-07,0,72.433,0,0,0,2.71,26.555,20.06,35.946,14.57,66.249,0.183,18.763,44.152
1983-10-08,0,67.092,0,0,0,2.368,24.974,18.906,34.669,14.074,63.768,0.15,17.603,41.866
1983-10-09,0,62.305,0,0,0,2.142,23.487,18.266,33.157,13.607,61.597,0.143,16.715,39.878
1983-10-10,0,57.484,0,0,0,1.956,22.208,17.731,31.512,12.992,58.935,0.129,16.2,38.752
1983-10-11,0,53.438,0,0,0,2.372,21.088,17.23,30.579,12.498,56.767,0.129,15.224,37.338
1983-10-12,0,50.599,0,0,0,1.699,20.195,17.678,30.062,12.151,55.535,0.117,14.471,35.572
1983-10-13,0,49.41,0,0,0,2.35,19.947,16.763,28.723,11.758,53.891,0.117,13.791,34.045
1983-10-14,0,48.931,0,0,0,2.514,19.494,16.021,26.995,11.212,51.3,0.117,13.241,32.83
1983-10-15,0,46.941,0,0,0,1.62,18.551,15.673,25.451,10.714,48.835,0.136,12.928,32.376
1983-10-16,0,47.195,0,0,0,4.077,17.774,16.015,24.142,10.27,46.581,0.116,13.001,32.578
1983-10-17,0,48.718,0,0,0,3.217,17.018,15.532,23.004,9.861,44.583,0.1,12.796,32.628
1983-10-18,0,46.757,0,0,0,1.95,16.111,14.579,22.334,9.475,43.119,0.378,11.44,31.205
1983-10-19,0,44.873,0,0,0,2.362,15.391,14.117,22.098,9.249,42.509,0.661,11.032,29.206
1983-10-20,0,43.813,0,0,0,2.325,14.852,13.742,21.507,8.838,41.467,1.235,10.46,28.136
1983-10-21,0,41.951,0,0,0,2.403,14.146,13.373,20.241,8.442,39.766,0.907,9.842,27.065
1983-10-22,0,39.964,0,0,0,2.586,13.368,13.028,18.943,8.09,37.725,0.459,10.367,27.081
1983-10-23,0,38.26,0,0,0,2.64,13.759,16.119,17.891,7.764,35.897,0.276,11.565,28.902
1983-10-24,0,36.883,0,0,0,2.689,14.278,14.73,17.03,7.458,34.36,0.181,11.037,30.152
1983-10-25,0,36.841,0,0,0,3.425,14.034,14.164,16.673,7.168,33.302,0.145,11.428,30.521
1983-10-26,0,36.005,0,0,0,2.159,13.376,12.866,16.395,6.89,32.464,0.307,10.324,29.628
1983-10-27,0,35.228,0,0,0,2.869,12.443,12.337,15.555,6.624,31.301,0.237,9.709,27.951
1983-10-28,0,36.732,0,0,0,4.069,11.651,11.998,14.933,6.525,30.64,0.165,9.247,26.531
1983-10-29,0,37.393,0,0,0,2.399,11.152,12.097,14.171,6.213,29.393,0.13,9.038,25.74
1983-10-30,0,36.138,0,0,0,2.073,10.67,11.491,13.392,5.921,28.016,0.701,8.603,24.827
1983-10-31,0,35.687,0,0,0,2.877,10.088,11.156,12.706,5.671,26.798,0.508,9.007,25.068
1983-11-01,0,35.944,0,0,0,2.736,9.573,10.879,12.108,5.446,25.736,0.255,8.014,24.786
1983-11-02,0,34.675,0,0,0,2.004,9.111,10.615,11.574,5.235,24.781,0.148,7.521,23.29
1983-11-03,0,32.545,0,0,0,1.814,8.689,10.36,11.082,5.034,23.896,0.112,7.187,21.991
1983-11-04,0,30.643,0,0,0,1.676,8.299,10.113,10.618,4.842,23.062,0.099,6.891,20.966
1983-11-05,0,28.933,0,0,0,1.547,7.935,9.874,10.176,4.657,22.266,0.091,6.613,20.119
1983-11-06,0,27.769,0,0,0,2.032,7.599,9.703,9.755,4.479,21.504,0.086,6.94,19.768
1983-11-07,0,26.692,0,0,0,1.388,7.278,9.43,9.351,4.309,20.773,0.081,6.537,19.457
1983-11-08,0,25.479,0,0,0,1.286,6.968,9.203,8.965,4.145,20.07,0.076,6.048,18.766
1983-11-09,0,24.625,0,0,0,1.754,6.674,8.991,8.964,4.143,20.024,1.2,5.72,17.942
1983-11-10,0,24.43,0,0,0,1.858,6.393,8.786,8.614,3.925,19.397,0.85,5.487,17.19
1983-11-11,0,24.637,0,0,0,1.234,6.126,8.587,8.295,3.718,18.655,0.374,5.277,16.554
1983-11-12,0,24.076,0,0,0,1.15,5.872,8.394,7.858,3.558,17.911,0.184,5.078,15.994
1983-11-13,0,22.897,0,0,0,1.111,5.63,8.207,7.402,3.418,17.318,0.116,4.998,15.609
1983-11-14,0,21.834,0,0,0,1.078,5.398,8.025,8.125,3.359,17.447,0.097,4.73,15.18
1983-11-15,0,22.187,0,0,0,1.794,5.176,7.848,7.819,3.205,17.079,0.314,4.715,14.651
1983-11-16,0,22.97,0,0,0,1.091,4.963,7.676,7.004,3.058,16.181,0.236,4.411,14.166
1983-11-17,0,22.287,0,0,0,1.008,4.76,7.51,6.388,2.934,15.292,0.138,4.228,13.721
1983-11-18,0,22.937,0,0,0,3.332,4.564,7.348,5.984,2.821,14.589,0.096,4.074,13.304
1983-11-19,0,23.697,0,0,0,1.309,4.377,7.191,5.686,2.715,14.027,0.085,3.929,12.911
1983-11-20,0,22.527,0,0,0,1.057,4.199,7.038,5.435,2.613,13.544,0.075,3.791,12.536
1983-11-21,0,21.23,0,0,0,1.007,4.027,6.889,5.208,2.516,13.102,0.069,3.658,12.176
1983-11-22,0,20.074,0,0,0,0.973,3.863,6.745,4.994,2.422,12.686,0.073,3.531,11.829
1983-11-23,0,19.959,0,0,0,1.712,3.705,6.604,4.791,2.331,12.289,0.064,3.409,11.496
1983-11-24,0,20.691,0,0,0,1.74,3.555,6.468,4.597,2.245,11.907,0.059,3.293,11.176
1983-11-25,0,21.043,0,0,0,1.535,3.411,6.335,4.411,2.161,11.539,0.055,3.784,11.083
1983-11-26,0,21.155,0,0,0,0.968,3.273,6.216,4.233,2.081,11.185,0.234,3.559,11.308
1983-11-27,0,20.534,0,0,0,0.9,3.14,6.082,4.062,2.004,10.845,0.346,3.104,11.153
1983-11-28,0,20.081,0,0,0,1.516,3.012,5.959,3.898,1.93,10.516,0.427,2.946,10.61
1983-11-29,0,19.743,0,0,0,1.447,2.89,5.839,3.921,1.902,10.465,0.289,2.843,10.136
1983-11-30,0,19.296,0,0,0,1.65,2.773,5.724,4.229,1.981,10.949,0.15,2.75,9.753
1983-12-01,0,21.715,0,0,0,3.269,2.709,5.62,4.004,1.831,10.783,0.426,2.661,9.43
1983-12-02,0,23.928,0,0,0,1.23,2.638,5.504,3.591,1.694,10.045,0.3,2.575,9.147
1983-12-03,0,24.989,0,0,0,2.304,2.522,5.396,3.414,1.608,9.573,0.152,2.492,8.888
1983-12-04,0,27.161,0,0,0,2.911,2.411,5.291,3.217,1.542,9.143,0.094,2.413,8.645
1983-12-05,0,27.668,0,0,0,1.457,2.305,5.189,3.008,1.484,8.748,0.067,2.55,8.622
1983-12-06,0,26.209,0,0,0,1.218,2.206,5.091,2.842,1.429,8.419,0.069,2.384,8.524
1983-12-07,0,24.037,0,0,0,1.109,2.112,4.994,2.71,1.377,8.324,0.058,2.22,8.216
1983-12-08,0,22.152,0,0,0,1.009,2.018,4.898,2.595,1.327,8.03,0.061,2.137,7.927
1983-12-09,0,20.528,0,0,0,0.964,1.926,4.805,2.49,1.278,7.727,0.052,2.07,7.676
1983-12-10,0,19.121,0,0,0,0.93,1.841,4.715,3.477,1.232,8.235,0.056,2.006,7.454
1983-12-11,0,17.896,0,0,0,0.9,1.76,4.627,3.396,1.187,8.286,0.048,1.945,7.251
1983-12-12,0,16.819,0,0,0,0.872,1.683,4.541,2.785,1.144,7.771,0.043,1.885,7.059
1983-12-13,0,15.862,0,0,0,0.847,1.609,4.458,3.527,1.102,8.037,0.16,1.828,6.875
1983-12-14,0,15.009,0,0,0,0.824,1.539,4.378,4.035,1.442,8.914,0.119,1.773,6.7
1983-12-15,0,14.243,0,0,0,0.802,1.473,4.3,3.348,1.242,8.411,0.067,1.72,6.536
1983-12-16,0,13.547,0,0,0,0.781,1.411,4.223,2.531,1.054,7.395,0.045,1.669,6.376
1983-12-17,0,12.912,0,0,0,0.761,1.35,4.146,2.058,0.967,6.63,0.044,1.62,6.22
