"predictors","approach","final_fuser","HYBAS_ID","model","product","kge","weight"
"SST","ML","rf","1040023890","SVMLINEAR","CanSIPSIC4",-0.0469385827526467,0
"SST","ML","rf","1040023890","SVMLINEAR","SEAS51b",-0.0702861585156103,0
"SST","ML","rf","1040023890","SVMLINEAR","SEAS51",-0.0910596067277729,0
"SST","ML","rf","1040023890","SVMLINEAR","CCSM4",-0.270204078617769,0
"SST","ML","rf","1040023890","SVMLINEAR","SEAS51c",-0.555115319811004,0
"SST","ML","rf","1040023890","MLP","CCSM4",0.7888526026903,1
"SST","ML","rf","1040023890","MLP","CanSIPSIC4",0.74109064251453,0
"SST","ML","rf","1040023890","MLP","CFSv2",0.699442078902826,0
"SST","ML","rf","1040023890","MLP","GEOSS2S",0.629177760746259,0
"SST","ML","rf","1040023890","MLP","CESM1",0.601584227779389,0
"SST","ML","rf","1040023890","MLP","SEAS51c",0.56780539226782,0
"SST","ML","rf","1040023890","MLP","SEAS51b",0.0605576678551103,0
"SST","ML","rf","1040023890","MLP","SEAS51",-0.0411883335813257,0
"SST","ML","rf","1040786690","RF","GEOSS2S",0.403737553412742,1
"SST","ML","rf","1040786690","RF","CCSM4",0.330584814739958,0
"SST","ML","rf","1040786690","RF","CESM1",0.287398463157511,0
"SST","ML","rf","1040786690","RF","SEAS51c",0.208767986936661,0
"SST","ML","rf","1040786690","RF","CanSIPSIC4",0.174602248087273,0
"SST","ML","rf","1040786690","RF","CFSv2",0.141323142356895,0
"SST","ML","rf","1040786690","RF","SEAS51",-0.0968177612199832,0
"SST","ML","rf","1040786690","RF","SEAS51b",-0.228406090573934,0
"SST","ML","rf","1040786690","SVMLINEAR","CESM1",0.498995774749665,1
"SST","ML","rf","1040786690","SVMLINEAR","GEOSS2S",0.158871927994108,0
"SST","ML","rf","1040786690","SVMLINEAR","CCSM4",0.136232264010231,0
"SST","ML","rf","1040786690","SVMLINEAR","SEAS51c",-0.0305270760733207,0
"SST","ML","rf","1040786690","SVMLINEAR","CFSv2",-0.149092988173115,0
"SST","ML","rf","1040786690","SVMLINEAR","SEAS51",-0.232760523552178,0
"SST","ML","rf","1040786690","SVMLINEAR","CanSIPSIC4",-0.395022345355473,0
"SST","ML","rf","1040786690","SVMLINEAR","SEAS51b",-0.468724360125027,0
"SST","ML","rf","1040786690","MLP","CESM1",0.920649362184566,1
"SST","ML","rf","1040786690","MLP","CCSM4",0.866549770722069,0
"SST","ML","rf","1040786690","MLP","CFSv2",0.83043321053592,0
"SST","ML","rf","1040786690","MLP","SEAS51c",0.779726357732537,0
"SST","ML","rf","1040786690","MLP","GEOSS2S",0.742786988404793,0
"SST","ML","rf","1040786690","MLP","CanSIPSIC4",0.645141079558062,0
"SST","ML","rf","1040786690","MLP","SEAS51",0.280231795446531,0
"SST","ML","rf","1040786690","MLP","SEAS51b",0.227170705544192,0
"SST","ML","rf","1040873640","RF","CESM1",0.386007541785325,1
"SST","ML","rf","1040873640","RF","SEAS51c",0.262544613783234,0
"SST","ML","rf","1040873640","RF","CFSv2",0.201777549427286,0
"SST","ML","rf","1040873640","RF","SEAS51b",-0.0843450083299191,0
"SST","ML","rf","1040873640","RF","SEAS51",-0.0906140254019732,0
"SST","ML","rf","1040873640","RF","CCSM4",-0.128773493317323,0
"SST","ML","rf","1040873640","RF","GEOSS2S",-0.283010074463378,0
"SST","ML","rf","1040873640","RF","CanSIPSIC4",-0.340519901807341,0
"SST","ML","rf","1040873640","SVMLINEAR","CESM1",0.539395527532802,1
"SST","ML","rf","1040873640","SVMLINEAR","CFSv2",0.457997269201295,0
"SST","ML","rf","1040873640","SVMLINEAR","GEOSS2S",0.357255092084733,0
"SST","ML","rf","1040873640","SVMLINEAR","SEAS51b",0.181728314501574,0
"SST","ML","rf","1040873640","SVMLINEAR","SEAS51",0.181482137192802,0
