"predictors","approach","final_fuser","HYBAS_ID","model","product","kge","weight"
"PRCP","ML","rf","1050023050","MLP","SEAS51b",0.495705747829696,0
"PRCP","ML","rf","1050023050","MLP","SEAS51",0.459857986002358,0
"PRCP","ML","rf","1050023050","MLP","GEOSS2S",0.457485154272703,0
"PRCP","ML","rf","1050023050","MLP","CCSM4",0.441140286625149,0
"PRCP","ML","rf","1050023060","RF","CFSv2",0.573459746081551,1
"PRCP","ML","rf","1050023060","RF","SEAS51",0.333889940941343,0
"PRCP","ML","rf","1050023060","RF","CCSM4",0.306626687145677,0
"PRCP","ML","rf","1050023060","RF","SEAS51b",0.226190239709954,0
"PRCP","ML","rf","1050023060","RF","METEOFRANCE9",0.0703974385205741,0
"PRCP","ML","rf","1050023060","RF","SEAS51c",-0.428014476411359,0
"PRCP","ML","rf","1050023060","RF","GEOSS2S",-0.456794783453095,0
"PRCP","ML","rf","1050023060","RF","CESM1",-0.458340415594942,0
"PRCP","ML","rf","1050023060","RF","CanSIPSIC4",-0.534133312723707,0
"PRCP","ML","rf","1050023060","SVMLINEAR","SEAS51",0.338370704694499,1
"PRCP","ML","rf","1050023060","SVMLINEAR","CFSv2",0.180263862717797,0
"PRCP","ML","rf","1050023060","SVMLINEAR","SEAS51b",0.12331839069458,0
"PRCP","ML","rf","1050023060","SVMLINEAR","CESM1",0.10425482215452,0
"PRCP","ML","rf","1050023060","SVMLINEAR","CCSM4",0.0438057263900534,0
"PRCP","ML","rf","1050023060","SVMLINEAR","CanSIPSIC4",0.0379998445531985,0
"PRCP","ML","rf","1050023060","SVMLINEAR","METEOFRANCE9",-0.0281532456454634,0
"PRCP","ML","rf","1050023060","SVMLINEAR","SEAS51c",-0.0604002879125212,0
"PRCP","ML","rf","1050023060","SVMLINEAR","GEOSS2S",-0.0936989676061217,0
"PRCP","ML","rf","1050023060","MLP","METEOFRANCE9",0.869862214689012,1
"PRCP","ML","rf","1050023060","MLP","CESM1",0.769757453785507,0
"PRCP","ML","rf","1050023060","MLP","CCSM4",0.548713643748408,0
"PRCP","ML","rf","1050023060","MLP","GEOSS2S",0.547550037850582,0
"PRCP","ML","rf","1050023060","MLP","CFSv2",0.535164490074354,0
"PRCP","ML","rf","1050023060","MLP","SEAS51c",0.459548340909669,0
"PRCP","ML","rf","1050023060","MLP","SEAS51",0.444906310336824,0
"PRCP","ML","rf","1050023060","MLP","SEAS51b",0.444878517018493,0
"PRCP","ML","rf","1050023060","MLP","CanSIPSIC4",0.159053430819855,0
