"YYYY","Q","pred","HYBAS_ID","p_below","p_normal","p_above","class_hat","entropy"
19930101,15.8169743589744,12.006601039979,"1040022430",0.00105546247827699,0.107426910788343,0.89151762673338,"above",0.349270417499913
19940101,4.33482051282051,6.48818820672138,"1040022430",0.327086636564567,0.590884562720282,0.0820288007151517,"normal",0.88154219128504
19950101,6.5464358974359,7.01557462391441,"1040022430",0.242290545187827,0.630685487165862,0.12702396764631,"normal",0.896287207241295
19960101,10.0271025641026,8.00173161819026,"1040022430",0.121350527755642,0.627623204240742,0.251026268003616,"normal",0.895261410529106
19970101,16.0283333333333,12.9626753875414,"1040022430",0.000208442395615692,0.0453407706340581,0.954450786970326,"above",0.18652633364838
19980101,2.83607692307692,5.50471899043594,"1040022430",0.50800117611752,0.460526561708783,0.031472262173697,"below",0.809991495556059
19990101,9.42130769230769,10.8503097185387,"1040022430",0.00580320721604431,0.241069321160665,0.753127471623291,"above",0.586372273244544
20000101,2.44092307692308,4.780858423818,"1040022430",0.642272590289642,0.343967552083153,0.0137598576272056,"below",0.710421006553078
20010101,4.60530769230769,6.28236416632922,"1040022430",0.36316137373895,0.568661352542774,0.0681772737182762,"normal",0.871941320975261
20020101,11.2808717948718,10.9364606037776,"1040022430",0.00516043801279815,0.228954136667548,0.765885425319654,"above",0.568989553387663
20030101,6.01628205128205,7.9259138463424,"1040022430",0.128779236567315,0.631544752689816,0.239676010742869,"normal",0.896571844872881
20040101,8.40394871794872,7.37514435470317,"1040022430",0.192130677498428,0.641710056687547,0.166159265814026,"normal",0.899833480302535
20050101,7.96051282051282,7.00262709504207,"1040022430",0.244220103674978,0.63003411303874,0.125745783286282,"normal",0.896070502403411
20060101,5.60453846153846,7.04674197574413,"1040022430",0.237679779623616,0.632182406164909,0.130137814211475,"normal",0.896782168095998
20070101,10.0651282051282,7.64215896577671,"1040022430",0.159347609985555,0.64086560847555,0.199786781538895,"normal",0.899569921888142
20080101,7.19302564102564,7.78046516703404,"1040022430",0.143899549253456,0.637392322549123,0.21870812819742,"normal",0.898471837204178
20090101,22.006358974359,16.4142430991647,"1040022430",1.15958105431973e-07,0.000430663780059293,0.999569220261835,"above",0.0037702618432412
20100101,16.8886666666667,13.4645853080671,"1040022430",8.22754939680417e-05,0.0268148960220828,0.973102828483949,"above",0.124343676798721
20110101,8.00789743589744,7.13773970271424,"1040022430",0.224497544699487,0.635972682331824,0.139529772968689,"normal",0.898016493603775
20120101,9.99264102564103,11.7325001676287,"1040022430",0.00162145792523568,0.133132658761095,0.86524588331367,"above",0.404103895995341
20130101,4.84735897435897,6.87072651212755,"1040022430",0.264340487678198,0.622425073548114,0.113234438773688,"normal",0.893479249204023
20140101,6.90297435897436,6.26210413699976,"1040022430",0.366785348163437,0.566296805237628,0.0669178465989353,"normal",0.87086033464739
20150101,7.52282051282051,10.151105198268,"1040022430",0.0142207827741097,0.348342533345231,0.637436683880659,"above",0.714870892704875
20160101,4.75910256410256,4.92964891920712,"1040022430",0.615518313744466,0.368029859684912,0.0164518265706225,"below",0.73415754569906
20170101,9.38510256410256,7.00667122372731,"1040022430",0.243616522585545,0.630239423602769,0.126144053811687,"normal",0.896138893769852
20180101,4.16828205128205,6.80159182375139,"1040022430",0.275213683617935,0.617742912690176,0.107043403691888,"normal",0.891829668483089
20190101,6.40105128205128,7.63173472542476,"1040022430",0.160554399777657,0.64104387789666,0.198401722325684,"normal",0.899625672133778
20200101,6.14948717948718,6.81616617904542,"1040022430",0.272903294801825,0.618768907151021,0.108327798047154,"normal",0.892194746114263
20210101,4.92830769230769,6.85160313686182,"1040022430",0.267326112823289,0.621176960480977,0.111496926695734,"normal",0.893043641850299
20220101,8.50197435897436,6.89069807705343,"1040022430",0.261240663662853,0.623689790239089,0.115069546098058,"normal",0.893917606268457
20230101,5.52764102564103,6.80862289016764,"1040022430",0.274097887570015,0.618240459766697,0.107661652663289,"normal",0.892006963031486
20240101,7.12284615384615,7.63173472542476,"1040022430",0.160554399777657,0.64104387789666,0.198401722325684,"normal",0.899625672133778
20250101,7.15793589743589,7.8118563626146,"1040022430",0.140538936598536,0.636319045659713,0.223142017741752,"normal",0.898127937904861
20260101,7.15793589743589,6.95555164487535,"1040022430",0.251304992858178,0.627520799243355,0.121174207898467,"normal",0.895226799099093
19930101,1107.78218518519,1068.18404740348,"1040023300",0.444350823615054,0.406195202711989,0.149453973672957,"below",1.01045823899303
19940101,1041.01988888889,1086.14574349568,"1040023300",0.404623893475488,0.42108138796308,0.174294718561432,"normal",1.03480237391279
19950101,1129.01188888889,1149.56623522341,"1040023300",0.274386029840379,0.444361283652846,0.281252686506775,"normal",1.07203998483922
19960101,1199.29433333333,1091.24463928038,"1040023300",0.393504900105458,0.424695914044647,0.181799185849896,"normal",1.04064966023881
19970101,1235.28203703704,1142.95412294969,"1040023300",0.286971018049107,0.444236799833654,0.268792182117239,"normal",1.07184348499816
19980101,1038.13362962963,1052.79673814749,"1040023300",0.478850666921926,0.391000320533284,0.13014901254479,"below",0.985160851840391
19990101,1063.62196296296,1063.9737321399,"1040023300",0.453760079757966,0.402248776651125,0.143991143590909,"below",1.00393224845956
20000101,1339.61981481481,1363.25164127544,"1040023300",0.0354189243197693,0.229651781452694,0.734929294227537,"above",0.682523141807405
20010101,1231.4322962963,1218.70177356327,"1040023300",0.161066309245012,0.413746384967924,0.425187305787064,"above",1.02286034842364
20020101,1041.64107407407,1057.86796716327,"1040023300",0.467450142380872,0.39623883325188,0.136311024367248,"below",0.993934540002758
20030101,1023.36707407407,1188.56944790811,"1040023300",0.206138032489508,0.434001039468514,0.359860928041978,"normal",1.05559079525072
20040101,1257.707,1204.78701725251,"1040023300",0.181017805374013,0.424337026332276,0.394645168293711,"normal",1.04007017753603
20050101,1216.24218518519,1237.85897096305,"1040023300",0.136039706652437,0.39601619829754,0.467944095050023,"above",0.993562790914813
20060101,1139.87885185185,1286.67814393616,"1040023300",0.0847174956045526,0.337863050652746,0.577419453742702,"above",0.892850481682208
20070101,1048.70174074074,1123.31068547883,"1040023300",0.325883977709428,0.440631026488343,0.233484995802229,"normal",1.06613967803283
20080101,1173.05988888889,1154.09861716653,"1040023300",0.265919742958888,0.444128239006024,0.289952018035088,"normal",1.07167209730346
20090101,1477.48611111111,1342.87467621309,"1040023300",0.0453778672796479,0.258702995566253,0.695919137154099,"above",0.742413143224083
20100101,1522.20088888889,1316.81889466341,"1040023300",0.0612627737554619,0.296093701797396,0.642643524447142,"above",0.815605434111203
