"YYYY","Q","pred","HYBAS_ID","p_below","p_normal","p_above","class_hat","entropy"
19930101,1909.40086666667,2346.59159986926,"1050021910",0.175582667719091,0.656380907401876,0.168036424879032,"normal",0.881502603528763
19940101,2153.02986666667,1979.27783274078,"1050021910",0.339855477368895,0.590898168653979,0.0692463539771256,"normal",0.862555869629941
19950101,2683.02743333333,1995.00481125356,"1050021910",0.331745110945105,0.59599786638694,0.0722570226679551,"normal",0.864340614610098
19960101,3570.9438,3223.36266547384,"1050021910",0.0149163212326927,0.375582076540353,0.609501602226954,"above",0.732299548703566
19970101,4302.9823,3308.00594163466,"1050021910",0.0109524723578211,0.334463215409522,0.654584312232657,"above",0.69313844396296
19980101,1703.7466,1949.35613361689,"1050021910",0.355489787800509,0.580723902661613,0.0637863095378783,"normal",0.85883390890923
19990101,3466.62156666667,3228.08493817086,"1050021910",0.0146664366694577,0.373271037108682,0.61206252622186,"above",0.730238905003813
20000101,3098.9989,3250.84358698416,"1050021910",0.0135120262183269,0.362153336207968,0.624334637573705,"above",0.720097325506387
20010101,1598.6216,1955.44017996458,"1050021910",0.352290030552058,0.582841473745259,0.0648684957026834,"normal",0.859626371404769
20020101,2764.77216666667,3217.32592514736,"1050021910",0.0152410858482872,0.378537998305316,0.606220915846397,"above",0.734911681492435
20030101,2306.59413333333,1980.91758164677,"1050021910",0.339006311633953,0.591438018410065,0.0695556699559819,"normal",0.862747343403581
20040101,1561.12716666667,2019.7519119743,"1050021910",0.319142472778846,0.603661345924109,0.0771961812970445,"normal",0.866922148009725
20050101,2963.53696666667,3136.23030096175,"1050021910",0.0202272293772684,0.418264916748781,0.561507853873951,"above",0.767540175235783
20060101,3127.11293333333,2387.61047912228,"1050021910",0.16100342455272,0.655983695858228,0.183012879589052,"normal",0.881412985717178
20070101,2118.3404,1933.36275699328,"1050021910",0.363949318669612,0.575042202064616,0.061008479265772,"normal",0.856661037199297
20080101,2865.54753333333,3217.32592514736,"1050021910",0.0152410858482872,0.378537998305316,0.606220915846397,"above",0.734911681492435
20090101,2514.41843333333,2143.87416956979,"1050021910",0.259256892482265,0.634845995151321,0.105897112366414,"normal",0.876206389143932
20100101,2974.14026666667,3212.97933848061,"1050021910",0.0154786679664844,0.380667275050288,0.603854056983228,"above",0.736777045741526
20110101,3044.32363333333,3211.46151779572,"1050021910",0.0155623767953552,0.381410976862252,0.603026646342393,"above",0.737425374017521
20120101,3696.32363333333,3253.22725679945,"1050021910",0.0133957818860572,0.360991245607657,0.625612972506286,"above",0.719015176469949
20130101,1666.87636666667,2271.76964595249,"1050021910",0.204256201993028,0.652931822900751,0.142811975106221,"normal",0.880714385173074
20140101,689.8611,1104.6851089347,"1050021910",0.795040359674609,0.201678930112889,0.0032807102125022,"below",0.524020785706194
20150101,1046.13423333333,1255.21398178892,"1050021910",0.729449905730214,0.264435053380077,0.00611504088970971,"below",0.613024822450711
20160101,1906.2651,1985.51436307143,"1050021910",0.33663017588186,0.592941362691913,0.0704284614262274,"normal",0.863277372713093
20170101,739.7871,971.251453328935,"1050021910",0.844408847292634,0.15376675784821,0.00182439485915575,"below",0.44221103176514
20180101,1496.71433333333,2005.81426310655,"1050021910",0.32621579780537,0.599400406154888,0.0743837960397422,"normal",0.865501634733824
20190101,614.114533333333,996.947366647776,"1050021910",0.835567813595196,0.162384294289166,0.00204789211563827,"below",0.457963413009479
20200101,3616.7906,1078.60702033051,"1050021910",0.80535802175965,0.191709179764765,0.0029327984755857,"below",0.508098586377289
20210101,1681.8859,2406.39769383444,"1050021910",0.154597621836429,0.655260319866855,0.190142058296716,"normal",0.881249006707299
20220101,1932.93343333333,2271.76964595249,"1050021910",0.204256201993028,0.652931822900751,0.142811975106221,"normal",0.880714385173074
20230101,2177.9998,1981.46951356573,"1050021910",0.338720669998394,0.591619306740003,0.0696600232616039,"normal",0.862811507425888
20240101,3558.88786666667,1381.59447972446,"1050021910",0.667280616304543,0.322728803979908,0.00999057971554929,"below",0.680950368093756
20250101,2242.29696666666,1959.37731870606,"1050021910",0.350224928960369,0.584198703964635,0.0655763670749958,"normal",0.860129351705511
20260101,2242.29696666666,1881.1840472241,"1050021910",0.391992976375421,0.555407706168062,0.0525993174565162,"normal",0.848622679325878
19930101,26.1199655172414,47.7155376551723,"1050021920",0.155803183178043,0.769508898049778,0.0746879187721785,"normal",0.68504986479557
19940101,94.3780344827586,76.8351641379309,"1050021920",0.0019308888576527,0.329617964119189,0.668451147023158,"above",0.647131302523472
19950101,78.8454137931034,71.8597519999998,"1050021920",0.00510748884987509,0.449166959473316,0.545725551676808,"above",0.716960726102301
19960101,61.7601034482759,62.8094561034476,"1050021920",0.0235732609016848,0.656754384036896,0.319672355061419,"normal",0.72904647773936
19970101,90.5406206896552,78.2647394827593,"1050021920",0.00143465149688262,0.297382032569404,0.701183315933713,"above",0.618949019425704
19980101,40.1078965517241,50.0879364137925,"1050021920",0.122048207836046,0.779215896351535,0.0987358958124198,"normal",0.679701408241259
19990101,36.678724137931,36.3241279137931,"1050021920",0.390721817379484,0.594506479015325,0.014771703605191,"normal",0.7386053017322
20000101,51.6383103448276,77.5900919482751,"1050021920",0.00165217386597213,0.312430233794673,0.685917592339355,"above",0.632645921333683
20010101,48.8317586206897,51.3397596206899,"1050021920",0.106471176970515,0.780020838747516,0.113507984281969,"normal",0.679246952947886
20020101,30.3418620689655,31.176667086207,"1050021920",0.521701811125776,0.472227733530254,0.00607045534396988,"below",0.724745185190197
20030101,30.7999310344828,29.9152077068962,"1050021920",0.553991784447272,0.441200349166242,0.00480786638648567,"below",0.713867468636297
20040101,35.6835862068965,33.0242760862063,"1050021920",0.474209413058915,0.517341234280083,0.00844935266100144,"normal",0.735100074928795
20050101,149.131206896552,120.336121448275,"1050021920",6.21212856818399e-09,0.00059721634947929,0.999402777438392,"above",0.00503043656612639
20060101,62.4085517241379,64.6379466724142,"1050021920",0.0177387107328537,0.619365849552623,0.362895439714523,"normal",0.736080989989342
20070101,65.7780689655172,67.0162610000003,"1050021920",0.0120290629799149,0.566212518205542,0.421758418814543,"normal",0.739340838297091
20080101,82.8861034482759,80.8818243965509,"1050021920",0.000815987682713503,0.242231327688996,0.756952684628291,"above",0.560030105590137
20090101,44.1446206896552,46.6241573103449,"1050021920",0.173225769968711,0.761520314923156,0.0652539151081335,"normal",0.689268357644699
20100101,67.1942413793103,55.6985218620686,"1050021920",0.0634389067092711,0.759615043515275,0.176946049775454,"normal",0.690249991941068
20110101,82.349,81.5054080517245,"1050021920",0.000710542849552971,0.229930610578897,0.76935884657155,"above",0.5448681190943
20120101,71.0393103448276,65.6006319827588,"1050021920",0.0151964355100468,0.598384492293021,0.386419072196932,"normal",0.73832622940697
