HYBAS_ID,YYYY,Q,pred
1040873650,20250101,151,176.350055389055
1040915980,19930101,666,643.525575
1040915980,19940101,719,699.217501587302
1040915980,19950101,883,887.683288888888
1040915980,19960101,1022,1089.1075718254
1040915980,19970101,1066,1120.18315277778
1040915980,19980101,629,638.807380555556
1040915980,19990101,870,888.668331746031
1040915980,20000101,858,905.953228968254
1040915980,20010101,773,772.184477380953
1040915980,20020101,741,694.913673412699
1040915980,20030101,1067,1112.6426484127
1040915980,20040101,787,766.164676984127
1040915980,20050101,1329,1252.4671765873
1040915980,20060101,693,677.59497936508
1040915980,20070101,621,641.250688095238
1040915980,20080101,1396,1258.5976202381
1040915980,20090101,1046,1119.68208928571
1040915980,20100101,1133,1138.82603492063
1040915980,20110101,893,898.205182936508
1040915980,20120101,1165,1149.19296111111
1040915980,20130101,664,639.176396428572
1040915980,20140101,447,553.872208730158
1040915980,20150101,431,563.870804365079
1040915980,20160101,1207,1177.30933809524
1040915980,20170101,885,892.060851984127
1040915980,20180101,898,890.24819047619
1040915980,20190101,801,758.753161507937
1040915980,20200101,924,892.863309920634
1040915980,20210101,890,892.329761904761
1040915980,20220101,1155,1157.08716388889
1040915980,20230101,971,917.569086111111
1040915980,20240101,1153,1118.27634642857
1040915980,20260101,888,889.79762579365
1040915980,20250101,888,907.188857936508
1040915990,19930101,275,256.556792152292
1040915990,19940101,182,177.817245471195
1040915990,19950101,134,141.053906338106
1040915990,19960101,204,194.772097508047
1040915990,19970101,339,345.922006995782
1040915990,19980101,178,185.031553257853
1040915990,19990101,92,94.3852391885892
1040915990,20000101,106,94.3354103452103
1040915990,20010101,173,173.171522408147
1040915990,20020101,50,94.1208545732046
1040915990,20030101,219,210.833236935287
1040915990,20040101,200,204.90505028305
1040915990,20050101,563,423.166923085248
1040915990,20060101,103,95.4781433954934
1040915990,20070101,162,166.542570879121
1040915990,20080101,432,419.595017957043
1040915990,20090101,247,232.180864973915
1040915990,20100101,210,234.63420492563
1040915990,20110101,128,105.467862945388
1040915990,20120101,463,419.966064896215
1040915990,20130101,212,207.64969007659
1040915990,20140101,109,95.7354651487402
1040915990,20150101,82,94.3577391885892
1040915990,20160101,308,310.171147557998
1040915990,20170101,269,254.597937232212
1040915990,20180101,229,252.857067643468
1040915990,20190101,269,271.786231110556
1040915990,20200101,166,153.496123271173
1040915990,20210101,167,181.232452744478
1040915990,20220101,93,115.430289049839
1040915990,20230101,52,103.597050555001
1040915990,20240101,235,269.709808441558
1040915990,20260101,191,209.33464983905
1040915990,20250101,191,178.307867507493
