HYBAS_ID,KGE,RMSE,NSE,MAE,CORR
1040022430,0.918863046322948,0.647881674485385,0.97627112485995,0.411245098039216,0.991448527279853
1040023300,0.967561893969214,21.5875047428381,0.986893391242765,16.6179264705882,0.993890118767174
1040023310,0.962833468944718,0.962757016868437,0.987045595722559,0.665529411764706,0.994006375521047
1040023890,0.909989451375162,48.8984357924327,0.958983477856555,25.0040586834734,0.983974128749382
1040786690,0.931411520322547,30.2044311957308,0.972711111781643,18.7298602941176,0.988719467974358
1040873640,0.947562027763366,32.1955749015389,0.974738479202124,24.5363480392157,0.988053112401799
1040873650,0.89847759682728,26.560463930981,0.941852989403134,17.8759568812723,0.973456091398605
1040915980,0.912211111188099,50.1773038252534,0.949797719888865,35.5039228057888,0.976436878713154
1040915990,0.840847004133843,30.7240286900224,0.924851969542541,18.470128668064,0.970357644165159
