"YYYY","Q","pred","HYBAS_ID","p_below","p_normal","p_above","class_hat","entropy"
19930101,1909.40086666667,2024.33759248333,"1050021910",0.22393577071956,0.757964668859623,0.0180995604208176,"normal",0.617755669648853
19940101,2153.02986666667,2257.72449535,"1050021910",0.108988964789065,0.838580359204773,0.0524306760061627,"normal",0.543782194033642
19950101,2683.02743333333,2600.27485559998,"1050021910",0.0270462463707668,0.796134991829221,0.176818761800012,"normal",0.585512089406553
19960101,3570.9438,3584.98237291666,"1050021910",4.39836726109572e-05,0.142730716608437,0.857225299718952,"above",0.410368167155689
19970101,4302.9823,3983.88313948328,"1050021910",1.12285686941598e-06,0.030305825522919,0.969693051620212,"above",0.135820117141921
19980101,1703.7466,1768.47869741666,"1050021910",0.404981160095383,0.590533602334448,0.00448523757016916,"normal",0.701370974060358
19990101,3466.62156666667,3359.29421231671,"1050021910",0.000265871126307713,0.27047203266539,0.729262096208303,"above",0.586098531390469
20000101,3098.9989,3249.13101341668,"1050021910",0.000595574855754952,0.34865705681029,0.650747368333955,"above",0.651374035743443
20010101,1598.6216,1639.08497614999,"1050021910",0.508672121050891,0.489310244538315,0.00201763441079383,"below",0.706097523927803
20020101,2764.77216666667,2881.9277958333,"1050021910",0.00626492121679191,0.633111306505725,0.360623772277483,"normal",0.688988936432672
20030101,2306.59413333333,2088.41065406665,"1050021910",0.187052273895193,0.788231388922695,0.0247163371821123,"normal",0.592596297497835
20040101,1561.12716666667,1561.52771279999,"1050021910",0.570995009102221,0.42779254604104,0.0012124448567391,"below",0.691358811375126
20050101,2963.53696666667,2941.46408666664,"1050021910",0.00442870459626966,0.588910329513777,0.406660965889953,"normal",0.701722609201411
20060101,3127.11293333333,3083.34173233335,"1050021910",0.00183613745052291,0.47767925443902,0.520484608110457,"above",0.704358635085654
20070101,2118.3404,2074.61812326668,"1050021910",0.19465733222687,0.782200501972824,0.0231421658003066,"normal",0.597858237515252
20080101,2865.54753333333,2884.96048951664,"1050021910",0.00615717853489142,0.630915953113024,0.362926868352085,"normal",0.689775757339792
20090101,2514.41843333333,2429.07591013331,"1050021910",0.0571492843281669,0.841605540078912,0.101245175592922,"normal",0.540568743603207
20100101,2974.14026666667,2944.61806256666,"1050021910",0.00434645611428607,0.58651100362437,0.409142540261344,"normal",0.70222609361846
20110101,3044.32363333333,3102.27777613333,"1050021910",0.00162316756405225,0.462622377170656,0.535754455265291,"above",0.701389252657567
20120101,3696.32363333333,3569.65732798331,"1050021910",5.00123493066609e-05,0.149845875757368,0.850104111893325,"above",0.422978826872032
20130101,1666.87636666667,1667.71569238334,"1050021910",0.485529486804003,0.512049591125612,0.00242092207038469,"normal",0.708117244243143
20140101,689.8611,848.028570399992,"1050021910",0.947897581359444,0.0520986593544088,3.75928614737564e-06,"below",0.204699374286083
20150101,1046.13423333333,929.495121349985,"1050021910",0.927815249138437,0.0721767113720525,8.03948951078048e-06,"below",0.259335125361625
20160101,1906.2651,1799.84289824998,"1050021910",0.380551127016542,0.614056827050594,0.00539204593286391,"normal",0.695281150253661
20170101,739.7871,839.990327849992,"1050021910",0.949610733777445,0.0503857835201753,3.48270237926496e-06,"below",0.199696668770222
20180101,1496.71433333333,1476.26309028332,"1050021910",0.637466580928473,0.361858920764035,0.000674498307492,"below",0.659776294828806
20190101,614.114533333333,695.153928016667,"1050021910",0.973480264990953,0.0265188938049068,8.41204140122898e-07,"below",0.122437578515139
20200101,3616.7906,3501.59349539998,"1050021910",8.75043681378316e-05,0.184252184606875,0.815660311024987,"above",0.478667702428582
20210101,1681.8859,1677.44329249999,"1050021910",0.477673704465453,0.519752574101767,0.00257372143277956,"normal",0.708391318670685
20220101,1932.93343333333,2120.44277664999,"1050021910",0.17011174578927,0.801166982104044,0.0287212721066864,"normal",0.580890185402491
20230101,2177.9998,1644.8210214,"1050021910",0.504035431673301,0.493871392126568,0.00209317620013116,"below",0.706648478318197
20240101,3558.88786666667,3627.61203875,"1050021910",3.06206471025767e-05,0.124153010621369,0.875816368731529,"above",0.375463537061035
20250101,2242.29696666666,2169.04044634999,"1050021910",0.146352502259409,0.81783118041015,0.0358163173304411,"normal",0.564961474545976
20260101,2242.29696666666,2019.53601541666,"1050021910",0.226856899364507,0.755471925751468,0.0176711748840251,"normal",0.619689240024887
19930101,26.1199655172414,26.1671549310348,"1050021920",0.613165664332195,0.385394256952529,0.00144007871527574,"below",0.676803148865313
19940101,94.3780344827586,90.914774827586,"1050021920",6.31674449109655e-05,0.126907570650412,0.873029261904677,"above",0.381130963743869
19950101,78.8454137931034,81.1374403965511,"1050021920",0.000660943331198919,0.301387704605468,0.697951352063333,"above",0.617298420186445
19960101,61.7601034482759,63.4486754482751,"1050021920",0.0185198761427682,0.709668214889877,0.271811908967354,"normal",0.671334740657663
19970101,90.5406206896552,89.6121573448285,"1050021920",8.82106949438941e-05,0.144958044992763,0.854953744312293,"above",0.414760587459796
19980101,40.1078965517241,39.5656230517237,"1050021920",0.285965417375665,0.697343547030303,0.0166910355940315,"normal",0.677686483844516
19990101,36.678724137931,36.2533402413792,"1050021920",0.361523686200436,0.628789920240441,0.00968639355912315,"normal",0.70447250314464
20000101,51.6383103448276,50.6442214999996,"1050021920",0.101981058398271,0.820552812377174,0.0774661292245556,"normal",0.593257722684166
20010101,48.8317586206897,48.1973630689657,"1050021920",0.13250972315753,0.810214617272965,0.057275659569505,"normal",0.602131403296832
20020101,30.3418620689655,29.4781949655173,"1050021920",0.530623557467427,0.466569367803862,0.00280707472871122,"below",0.708439217290994
20030101,30.7999310344828,29.4896701379308,"1050021920",0.530333030701615,0.466853594558175,0.00281337474021037,"below",0.708508632886885
20040101,35.6835862068965,36.0327451379306,"1050021920",0.366797046741613,0.623874578634331,0.00932837462405667,"normal",0.705832872364731
20050101,149.131206896552,129.007819499999,"1050021920",1.94906490215665e-10,0.000181660830068986,0.999818338975024,"above",0.00174636067645786
20060101,62.4085517241379,62.6856421724139,"1050021920",0.0208370559224754,0.723221282203023,0.255941661874502,"normal",0.663812130934308
20070101,65.7780689655172,66.0430747413798,"1050021920",0.0122100475492058,0.658622466057682,0.329167486393112,"normal",0.694602370544664
20080101,82.8861034482759,83.3774122931026,"1050021920",0.00039861359976913,0.253879383200662,0.745722003199569,"above",0.569959008590505
20090101,44.1446206896552,45.4198730172415,"1050021920",0.174167649122327,0.78618941365102,0.0396429372266527,"normal",0.621484175716915
20100101,67.1942413793103,66.4911524482758,"1050021920",0.0113343026202111,0.649116501250261,0.339549196129527,"normal",0.698047441744327
20110101,82.349,83.5553795689653,"1050021920",0.000382603184427977,0.250277121396699,0.749340275418873,"above",0.565922202735429
20120101,71.0393103448276,69.5823336034488,"1050021920",0.00664834417571413,0.579226195240581,0.414125460583705,"normal",0.714711597974118
20130101,51.5651034482759,50.6244625172409,"1050021920",0.102205127357357,0.820511041851912,0.077283830790731,"normal",0.593294238228089
20140101,18.1479655172414,19.6734475344826,"1050021920",0.758315053326118,0.241339995341527,0.000344951332354348,"below",0.555619183203888
20150101,17.185724137931,18.839521913793,"1050021920",0.774566616441707,0.225149579939402,0.000283803618890688,"below",0.535878017859732
20160101,28.8150344827586,29.2480584310346,"1050021920",0.536446472453539,0.460870142586401,0.00268338496006015,"below",0.70698811295039
20170101,22.8982068965517,23.6620169310347,"1050021920",0.672572293709151,0.326582087432014,0.000845618858834718,"below",0.638225522473374
20180101,46.903,48.3760217241376,"1050021920",0.130087633254263,0.811318886157205,0.058593480588532,"normal",0.601199258688282
20190101,24.9907931034483,30.3635248620688,"1050021920",0.508172830243444,0.488494878962912,0.00333229079364405,"below",0.712977578501828
20200101,115.906,111.761109982758,"1050021920",1.23257755458823e-07,0.00679981598713242,0.993200060755112,"above",0.0407156557485428
20210101,29.3824482758621,29.044819948276,"1050021920",0.541582369100062,0.455839363428726,0.00257826747121148,"below",0.705613134524096
20220101,36.7219310344828,35.9834658620686,"1050021920",0.367978559847942,0.622771443737849,0.00924999641420854,"normal",0.70612780020012
20230101,45.431275862069,42.7058614999999,"1050021920",0.222111668142436,0.750935067161367,0.0269532646961975,"normal",0.646678260645172
20240101,76.0936551724138,80.5220735862066,"1050021920",0.000756917452851036,0.315087771509641,0.684155311037508,"above",0.62902059611625
20250101,47.8673793103448,45.3640564482756,"1050021920",0.175082181434342,0.785577855372755,0.0393399631929029,"normal",0.62195367473295
20260101,47.8673793103448,47.1173070172415,"1050021920",0.147812391275456,0.802388637760948,0.0497989709635959,"normal",0.608630078826689
19930101,511.49,500.0086567931,"1050021940",0.0577154266326273,0.728440923143869,0.213843650223503,"normal",0.725279311009659
19940101,725.450068965517,728.238960086211,"1050021940",0.00010474473931172,0.0900359414552868,0.909859313805401,"above",0.303675705782735
19950101,727.014206896552,751.625787862067,"1050021940",4.32096412626335e-05,0.059518567145616,0.940438223213121,"above",0.226115573224449
19960101,485.840965517241,480.819589120683,"1050021940",0.0815224740472485,0.753075786994967,0.165401738957784,"normal",0.715551342944668
19970101,393.202586206897,398.374980224138,"1050021940",0.266190780760201,0.693144645260677,0.0406645739791212,"normal",0.736587833382833
19980101,410.442137931034,420.908497499997,"1050021940",0.201866363924198,0.735425075478313,0.062708560597489,"normal",0.722673462834523
19990101,260.307344827586,263.992539758622,"1050021940",0.736164769749064,0.262480743948631,0.0013544863023055,"below",0.585522066420689
20000101,513.785206896552,520.126003327583,"1050021940",0.0390125254730609,0.688443918229616,0.272543556297323,"normal",0.737857379474837
20010101,484.262344827586,489.709959568963,"1050021940",0.0697048202577831,0.743403039147235,0.186892140594981,"normal",0.71954930051072
20020101,362.729551724138,345.046702155174,"1050021940",0.449878784485965,0.537622183105696,0.0124990324083391,"normal",0.747772842911426
20030101,538.797275862069,476.486952810347,"1050021940",0.0878027119649268,0.75666473666058,0.155532551374493,"normal",0.714009578403425
20040101,246.053310344828,282.223171413795,"1050021940",0.6776660756763,0.319996191846232,0.00233773247746849,"below",0.642462058802445
20050101,793.475827586207,767.782159310351,"1050021940",2.28238920903708e-05,0.043660003250923,0.956317172856987,"above",0.17967202923901
20060101,869.884103448276,796.728045465517,"1050021940",6.88836673006705e-06,0.0238454697455865,0.976147641887683,"above",0.112737989156135
20070101,602.470931034483,590.209772241382,"1050021940",0.00781878980333237,0.47229584062292,0.519885369573748,"above",0.73230472068305
20080101,669.024310344828,642.757961017245,"1050021940",0.00181651864611111,0.292443401118524,0.705740080235365,"above",0.616974520377697
20090101,437.987068965517,462.172334620685,"1050021940",0.111113848043741,0.763148702726331,0.125737449229928,"normal",0.711144302276859
20100101,354.167275862069,339.569333068966,"1050021940",0.470196463940567,0.518868711748339,0.0109348243110936,"normal",0.744623993873014
20110101,482.05824137931,518.910475431038,"1050021940",0.0399814309541374,0.69123583401389,0.268782735031973,"normal",0.737110107169907
20120101,579.008689655172,552.945947706894,"1050021940",0.0192731494106912,0.598028858017694,0.382697992571615,"normal",0.751151765389581
20130101,360.326655172414,385.207514499998,"1050021940",0.308076031412822,0.660909507539448,0.0310144610477303,"normal",0.744161944522869
20140101,160.695172413793,251.48277734483,"1050021940",0.772915424331948,0.226167599869115,0.000916975798936459,"below",0.541699022609846
20150101,180.972586206897,189.472794,"1050021940",0.907915732681759,0.0919745094995508,0.000109757818690159,"below",0.308182320045987
20160101,263.772137931034,273.034221103446,"1050021940",0.707832053493558,0.29038643896258,0.00178150754386208,"below",0.614942950662387
20170101,128.493965517241,129.446635224137,"1050021940",0.97055640030713,0.0294332140634489,1.038562942135e-05,"below",0.132895661933221
20180101,483.330620689655,479.578095655173,"1050021940",0.0832863788661558,0.754180392754732,0.162533228379112,"normal",0.715080178986686
20190101,46.8535862068966,93.0622202068963,"1050021940",0.987095840364957,0.0129020112372338,2.14839780887655e-06,"below",0.0689771281274922
20200101,796.29275862069,755.617190034489,"1050021940",3.69810238051025e-05,0.0552334723210868,0.944729546655108,"above",0.214057908684636
20210101,422.970551724138,342.319492051724,"1050021940",0.459982007910025,0.52832047171898,0.0116975203709943,"normal",0.746338313107104
20220101,321.354413793103,283.454385793103,"1050021940",0.673527710678829,0.324049133045049,0.00242315627612233,"below",0.645947710451112
20230101,471.354379310345,274.555593000002,"1050021940",0.702929070579596,0.295206566960582,0.00186436245982158,"below",0.619674819867212
20240101,471.272068965517,458.352505189651,"1050021940",0.118023412010912,0.763467855393716,0.118508732595372,"normal",0.71100061786992
20250101,471.313224137931,416.935308931034,"1050021940",0.212481721573965,0.729259570042638,0.0582587083833974,"normal",0.724980119435284
20260101,471.313224137931,440.273192120687,"1050021940",0.154825142902365,0.756898252892476,0.0882766042051589,"normal",0.713908170591673
19930101,3699.25313333333,3742.66723094998,"1050022420",0.0804385254986192,0.831822533672386,0.0877389408289949,"normal",0.569397784791764
19940101,2549.9019,2424.57843759999,"1050022420",0.869940773679639,0.130007649106503,5.15772138578452e-05,"below",0.386954831611086
19950101,4988.55023333333,5063.74130048337,"1050022420",4.1409422080434e-05,0.119126915402351,0.880831675175569,"above",0.365635874313015
19960101,4937.98873333333,5023.82690375005,"1050022420",5.68019736578161e-05,0.135044885230281,0.864898312796062,"above",0.396469376122554
19970101,4366.1077,4336.90497150002,"1050022420",0.00551193593854672,0.579603394910571,0.414884669150883,"normal",0.709785621967894
19980101,3279.27906666667,3413.74786091665,"1050022420",0.220286957984706,0.756180506893156,0.0235325351221383,"normal",0.63282133232861
19990101,4706.45836666667,4561.11931411664,"1050022420",0.00147929035302484,0.413376951022831,0.585143758624145,"above",0.688391839691877
20000101,4044.23006666667,4195.5233609667,"1050022420",0.0115808845535815,0.675000358371292,0.313418757075126,"normal",0.680568913237768
